concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Urbanization had several consequences.,Industrial Revolution,0.9981836730219512,0.0,1.0,0.9981836730219512,-3.9191534178597585,0.1430446746057967,5.9409851728486466e-05,-9.731050491333008,0.05665153147264218,-2.8708362579345703,50.357794717593166,0.03480539327923999,8.45911769004231,1.126676714056992,-27.43407392501831,-10.369105293565728,-3.769615729649862,0.16553611279107525,5.9409851728486466e-05,-9.731050491333008,0.06365615307666073,-2.760350465774536,43.36339836556839,0.03706523861761788,9.712439997016572,1.08768308612654,-22.61769437789917,-9.233635064011462,50.357794717593166,43.36339836556839,0.019857898972899954,0.8875660493586947,0.023060923213850892,0.9193854466940391,6.212962345510863,7.0,5.516312680164234,6.0,2.3482790387471857,2.252025221341179
The novel emerged as a form of entertainment during urbanization.,Industrial Revolution,0.9653884304799218,0.0,1.0,0.9653884304799218,-3.4096527775892844,0.30988010032962837,8.566754408478401e-06,-11.667621612548828,0.17717010878947098,-1.730644941329956,30.254737312556706,0.09582478548444369,15.72145314088482,2.518202922012904,-44.3254861086607,-12.29367792112638,-4.558960265583462,0.2154634244627785,8.566754408478401e-06,-11.667621612548828,0.10850860417943131,-2.220925807952881,95.48415004368158,0.07862184542168096,18.234615869697333,1.458100119501807,-41.03064239025116,-13.676880796750387,30.254737312556703,95.48415004368158,0.03305267501314471,0.39710858535604376,0.010472942363130691,0.6858239613488768,5.162411609628569,13.0,6.172415652139891,9.0,1.431795366428184,2.0574718840466306
The Industrial Revolution was a period of significant change.,Industrial Revolution,0.9925777139272732,0.0,1.0,0.9925777139272732,-1.5308674685657024,0.36200338892418293,0.01587961180805021,-4.142719268798828,0.32804234466385523,-1.1146125793457031,4.622184683619509,0.07089037616844863,1.7112067683212593,2.8755357642589936,-16.839542154222727,-5.077312996993625,-1.7673355814601694,0.35428718596765835,0.01587961180805021,-4.142719268798828,0.32804234466385523,-1.1146125793457031,5.855231771310647,0.08881295449431849,2.3776601375164015,1.6045087587555011,-12.371349070221186,-4.675930431739343,4.622184683619509,5.855231771310647,0.21634791087943434,0.34776128067309686,0.1707874323438025,0.6232437152762108,3.8253740874040654,11.0,4.362706006933475,7.0,1.1533936846061352,1.6489478768048014
The Industrial Revolution was a period of innovation.,Industrial Revolution,0.994401135988925,0.0,1.0,0.994401135988925,-1.621739139407873,0.36586627134171945,0.004951151849246302,-5.308135032653809,0.31920119661219787,-1.156416654586792,5.061885991300268,0.07756327802736593,2.2981556703363193,2.5132188818214454,-16.21739139407873,-5.12838945117021,-1.9582056639095147,0.35943843865474934,0.004951151849246302,-5.308135032653809,0.31920119661219787,-1.156416654586792,7.086599908198733,0.10301011980773593,3.363368022399032,1.2421850512288777,-11.749233983457088,-4.79660468800628,5.061885991300268,7.086599908198733,0.19755482476663325,0.3978961033729199,0.14111139516188367,0.8050330335328967,3.9789610337291994,10.0,4.83019820119738,6.0,1.2582579587642329,1.9719201582404564
The Industrial Revolution had a profound impact on the way people lived.,Industrial Revolution,0.9794179601216866,0.0,1.0,0.9794179601216866,-1.2037184270364898,0.41439443577857993,0.019080638046228334,-3.9590811729431152,0.4016602694463072,-0.913082480430603,3.3324855168723775,0.07343628507271618,0.9495224974656774,3.8150060025527615,-16.852057978510857,-4.503901944116992,-1.0622173705034785,0.41165034698814607,0.12401106762043694,-2.0873844623565674,0.3843100298813496,-0.9563056826591492,2.892778244165437,0.056247620141733484,0.3743364118871935,2.697571961800792,-9.559956334531307,-3.1866521115104356,3.332485516872377,2.892778244165437,0.30007632289382774,0.2621227854768415,0.3456884405214748,0.37070373438061677,3.6697189966757806,14.0,3.336333609425551,9.0,0.9807736565211851,1.1121112031418503
The Industrial Revolution had a profound impact on the way people worked.,Industrial Revolution,0.9749275786994798,0.0,1.0,0.9749275786994798,-1.2960055789777212,0.3875665197601211,0.019080701734835184,-3.959077835083008,0.37872173222378686,-0.9710623621940613,3.65466918548314,0.07705804596375322,0.9614167156598593,3.754404532389039,-18.144078105688095,-4.849208847882228,-1.205775396277507,0.3699183083537698,0.11227119937621968,-2.186837911605835,0.3731353358145348,-0.985814094543457,3.3393473919902936,0.06103060690839494,0.4261089720685522,2.636968419308987,-10.851978566497564,-3.6173261888325214,3.65466918548314,3.3393473919902936,0.2736225768318896,0.26635382292266474,0.2994597095224607,0.37922335082877034,3.728953520917306,14.0,3.4130101574589333,9.0,0.9966047490340668,1.137670052486311
The Industrial Revolution had a profound impact on the way people interacted with one another.,Industrial Revolution,0.9661255831098488,0.0,1.0,0.9661255831098488,-1.299213122524735,0.45976139961801465,0.0015298086605485095,-6.482612609863281,0.4362922555646329,-0.8302280604839325,3.666410516394044,0.08662358182048546,2.386795211035871,4.4649003488131775,-23.38583620544523,-5.512094454862734,-1.3074300608132035,0.45931467720194036,0.0015298086605485095,-6.482612609863281,0.41894129444115136,-0.8734531402587891,3.6966612995506045,0.08219211987571617,2.7178892032184954,3.077508467318055,-15.689160729758441,-4.529070585342671,3.666410516394044,3.696661299550605,0.272746326557974,0.22396916434334568,0.27051436930983314,0.32493817990092044,4.031444958180222,18.0,3.8992581588110453,12.0,0.9502206893031842,1.1256188738147006
The Industrial Revolution marked the beginning of the modern industrial era.,Industrial Revolution,0.9942878785587176,0.0,1.0,0.9942878785587176,-1.3811697432628045,0.41393662627869815,0.006035837473252786,-5.110040664672852,0.3731349354839649,-0.985815167427063,3.979553962382034,0.08473837925187883,1.8502581570981476,3.2965580481150867,-17.955206662416458,-4.979878329453475,-1.6471881920264826,0.35264146846610533,0.006035837473252786,-5.110040664672852,0.2989727564317729,-1.2074028253555298,5.192359364383543,0.06996716716265187,2.2497319168164456,2.3315633341356605,-14.824693728238344,-4.941564576079448,3.979553962382034,5.192359364383543,0.2512844427925364,0.3033466984061701,0.19259067599584836,0.4288967772649901,3.943507079280211,13.0,3.860070995384911,9.0,1.0937320753461566,1.2866903317949703
The Industrial Revolution set the stage for technological advances of the 20th century.,Industrial Revolution,0.9879560352096768,0.0,1.0,0.9879560352096768,-1.3905358648755484,0.5246913460136675,0.0004333973963497886,-7.7438554763793945,0.6031897683585059,-0.5110451728105545,4.017002046655607,0.11138670431281564,3.8672560978739687,3.529551086340077,-25.02964556775987,-5.899544037219607,-1.4627444269851997,0.536007685230373,0.0004333973963497886,-7.7438554763793945,0.6664031946560057,-0.40586039423942566,4.317793150700786,0.10566535706403804,4.77343705522639,2.5460290755904222,-19.015677550807595,-5.274000034394329,4.017002046655607,4.317793150700786,0.24894186967929463,0.2833221493436258,0.23159979301873182,0.39276849176127365,5.099798688185264,18.0,5.105990392896557,13.0,1.2020340783673533,1.4161469364319277
The Industrial Revolution set the stage for technological advances of the 21st century.,Industrial Revolution,0.9597281151674252,0.0,1.0,0.9597281151674252,-1.4173387879919674,0.5153299898733397,0.00043339698303002,-7.743856430053711,0.5371035437545724,-0.6215786635875702,4.126125322316055,0.1167022824418398,3.8444705748009977,3.502712240748243,-25.512098183855414,-6.013259209367056,-1.4998560201090116,0.5230460267543292,0.00043339698303002,-7.743856430053711,0.5342332558799512,-0.6269227266311646,4.48104384368522,0.1132721100960132,4.73614746952046,2.519188715632455,-19.49812826141715,-5.40780778631639,4.126125322316055,4.48104384368522,0.24235812581637373,0.2854930497477526,0.22316228871744265,0.39695319123757866,5.138874895459547,18.0,5.160391486088522,13.0,1.2112444287495852,1.4312350849661526
