concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Van Gogh's work has been exhibited in galleries around the world.,Vincent van Gogh,0.9898178675006818,0.0,1.0,0.9898178675006818,-1.2475232001685073,0.5714825355767071,0.02180321378189367,-3.825697898864746,0.6601236860706878,-0.4153367280960083,3.481708773599409,0.17718521335859777,2.2247581699367336,2.3575794542280493,-24.950464003370143,-5.579093358169718,-1.2869673318127752,0.5860212579952939,0.02180321378189367,-3.825697898864746,0.8119879068270569,-0.22542299889028072,3.6217862081672036,0.19137749908624008,2.466267472895005,1.529913344931475,-20.591477309004404,-5.147869327251101,3.481708773599409,3.621786208167204,0.287215291405948,0.42416385933742945,0.2761068551603016,0.6536317911814739,8.48327718674859,20.0,10.458108658903582,16.0,1.8969184461543025,2.6145271647258954
Van Gogh's work continues to inspire audiences today.,Vincent van Gogh,0.9936414035813692,0.0,1.0,0.9936414035813692,-2.005759897138757,0.47431245050996124,0.0006882038460348048,-7.281425476074219,0.38598580668817706,-0.9575248956680298,7.431739108880731,0.1787905895018578,5.52847660683356,1.7255114576020782,-28.0806385599426,-7.504866335224172,-2.1592524938168935,0.4346674620983352,0.0006882038460348048,-7.281425476074219,0.3453588877473742,-1.063171148300171,8.664658351411928,0.17053956028502,5.62390435683849,1.715262013487439,-28.070282419619616,-7.7852955831303,7.431739108880731,8.664658351411928,0.13455800659162356,0.579538313463121,0.11541135950698476,0.5830013095007092,8.113536388483695,14.0,7.57901702350922,13.0,2.1684338114877986,2.1020411150674576
Van Gogh's work continues to captivate audiences today.,Vincent van Gogh,0.9931143856272528,0.0,1.0,0.9931143856272528,-1.7226869300902763,0.5404167968911648,0.0006882025333913918,-7.281427383422852,0.4643622815077997,-0.7704056203365326,5.599553878926312,0.18335178514634615,5.0852465718196544,1.789571933150304,-27.56299088144442,-6.890747720361105,-1.8368423160747624,0.5104647633598358,0.0006882025333913918,-7.281427383422852,0.42661216621114734,-0.8518799543380737,6.276687141650016,0.18122124848684618,5.2157597755526925,1.7793224890356645,-27.552634741121437,-7.1140596997666155,5.599553878926312,6.276687141650016,0.17858565550435335,0.5587928495501339,0.1593197139561619,0.5620116680152611,8.940685592802142,16.0,8.430175020228917,15.0,2.2351713982005355,2.176661830597358
Van Gogh's life has been the subject of numerous books.,Vincent van Gogh,0.9988684009416352,0.0,1.0,0.9988684009416352,-1.6718263786424359,0.46291578891559726,0.008726813841803377,-4.741354942321777,0.3564484845178726,-1.0513239204883575,5.321878692177232,0.17040554595580543,2.859479116516662,2.230323426140648,-26.749222058278974,-6.6873055145697435,-1.6103494879353093,0.4857628222246384,0.008726813841803377,-4.741354942321777,0.3564484845178726,-1.0513239204883575,5.004559955562168,0.1743607967231714,2.9155464779434594,1.6062401607634738,-19.32419385522371,-5.578414262092961,5.321878692177232,5.004559955562168,0.18790356899151536,0.4483654649722261,0.1998177679715037,0.6225719070084033,7.173847439555618,16.0,7.470862884100838,12.0,1.7934618598889045,2.1566523486072016
Van Gogh's work has been the subject of numerous books.,Vincent van Gogh,0.994122082252216,0.0,1.0,0.994122082252216,-1.7661687777399493,0.4058198827070802,0.016041204506869404,-4.132594585418701,0.210036327374975,-1.698197066783905,5.848403849294181,0.17329074899011698,2.219037105312922,2.254547631220045,-28.25870044383919,-7.064675110959797,-1.6838874187427184,0.42178619650255106,0.02180320858360304,-3.825698137283325,0.210036327374975,-1.698197066783905,5.3864547287617555,0.17893180822056567,2.06884743745609,1.6557426218307405,-20.206649024912622,-5.833157126976796,5.848403849294181,5.386454728761756,0.17098682405810361,0.4435479588687383,0.18565086877280432,0.603958602511729,7.096767341899813,16.0,7.247503230140747,12.0,1.7741918354749533,2.092173970437221
Van Gogh's life has been the subject of numerous films.,Vincent van Gogh,0.997334919150324,0.0,1.0,0.997334919150324,-1.5564147841323575,0.4694606985086728,0.00872687209976541,-4.7413482666015625,0.338047688867014,-1.1201207041740417,4.741790391584267,0.16454791557441634,2.567234026633902,2.4351569734090868,-24.90263654611772,-6.22565913652943,-1.4564674413947312,0.49448933968955083,0.00872687209976541,-4.7413482666015625,0.338047688867014,-1.1201207041740417,4.29077530932148,0.1661328180363031,2.501046782634679,1.81107414980555,-17.477609296736773,-5.045351216131041,4.741790391584267,4.29077530932148,0.2108908065136748,0.41065114525247814,0.23305811372307317,0.5521585077603627,6.57041832403965,16.0,6.625902093124352,12.0,1.6426045810099126,1.9127331785447246
Van Gogh's work has been the subject of numerous films.,Vincent van Gogh,0.991369703671185,0.0002934897038179,1.0,0.991369703671185,-1.7935575330011488,0.41349996587404664,0.011006663074001643,-4.509254455566406,0.27807205231821325,-1.2878715991973877,6.010798087554374,0.17014071582469695,2.572459574155892,2.2929876273135656,-28.69692052801838,-7.174230132004595,-1.7204056100793725,0.432026419461034,0.011006663074001643,-4.509254455566406,0.27807205231821325,-1.2878715991973877,5.586794064753841,0.17437853755922597,2.545755175004565,1.694182675433424,-20.64486732095247,-5.959659852568009,6.010798087554374,5.586794064753841,0.16636725862919013,0.4361122528914763,0.1789935316049744,0.5902551209503836,6.977796046263621,16.0,7.083061451404602,12.0,1.7444490115659053,2.044703717827554
Van Gogh's life has been the subject of numerous exhibitions.,Vincent van Gogh,0.9994229464594732,1.147227847593548e-05,1.0,0.9994229464594732,-1.8756470892763257,0.47715298760867647,0.0003894202217668401,-7.850851535797119,0.4266098268354321,-0.8518854379653931,6.525040037963723,0.1781034031882175,4.791352745381959,2.1265773077158285,-31.88600051769754,-7.733491065468609,-1.881612869763138,0.5026232425701888,0.0003894202217668401,-7.850851535797119,0.4266098268354321,-0.8518854379653931,6.564083340586734,0.18329315939277532,5.45133259105996,1.502494845000966,-24.460967306920793,-6.78425168250394,6.525040037963723,6.564083340586734,0.15325576459023096,0.47023919439548,0.15234419615254527,0.6655596878266541,7.994066304723161,17.0,8.652275941746502,13.0,1.9388458677979203,2.399709581340807
Van Gogh's work has been the subject of numerous exhibitions.,Vincent van Gogh,0.999612777539976,0.0,1.0,0.999612777539976,-1.5764792769126978,0.4458931410092229,0.016041074473676135,-4.132602691650391,0.3130987124256398,-1.1612367630004883,4.837892910724114,0.17327826473446328,2.113367919539093,2.5007601414347063,-26.800147707515862,-6.499990575308406,-1.4421599508361675,0.472961712188916,0.021803255368263327,-3.8256959915161133,0.3130987124256398,-1.1612367630004883,4.229822165139171,0.17630879342911837,1.8905363340263128,1.90195578830644,-18.74807936087018,-5.199781650160428,4.837892910724114,4.229822165139171,0.20670155756926925,0.3998784143393664,0.2364165586538548,0.5257745769634481,6.797933043769229,17.0,6.835069500524825,13.0,1.6487409397257113,1.8957071965770995
Van Gogh's legacy as a pioneering artist has made him a cultural icon.,Vincent van Gogh,0.9936971836046182,0.0,1.0,0.9936971836046182,-1.9496472081606044,0.39507190670570813,0.00037994955320256604,-7.875472068786621,0.2482981007938026,-1.4669444561004639,7.026208354320312,0.14837841931849344,3.853719150289767,3.2469932896899296,-38.99294416321209,-8.719087379179587,-1.9822095472445653,0.4300299159810923,0.00037994955320256604,-7.875472068786621,0.291460294029239,-1.3539027273654938,7.258763860889923,0.1705856306749532,4.506214957750805,2.1646894165997423,-31.715352755913045,-7.928838188978261,7.026208354320312,7.258763860889923,0.14232427357283173,0.30797723025029555,0.13776450359378412,0.4619600356206218,6.159544605005911,20.0,7.391360569929949,16.0,1.3773160447235309,1.8478401424824873
Van Gogh's legacy as a tortured genius has made him a cultural icon.,Vincent van Gogh,0.9945046552535712,0.0,1.0,0.9945046552535712,-1.7582679017985356,0.44577854935200323,0.00037994973437667447,-7.875471591949463,0.3435155524839618,-1.098670333623886,5.802378396146901,0.15847170736261437,3.816336883015873,3.1130855236407498,-35.16535803597071,-7.8632131021549005,-1.7319617028788343,0.49759320946693403,0.00037994973437667447,-7.875471591949463,0.5146888692438922,-0.6790541112422943,5.651730055942217,0.17659182678358376,4.483603761123344,2.034905477220424,-27.71138724606135,-6.927846811515337,5.802378396146901,5.651730055942217,0.17234312065274046,0.3212247117549476,0.1769369715293819,0.49142331729626504,6.424494235098953,20.0,7.862773076740241,16.0,1.4365605830736774,1.9656932691850602
Vincent van Gogh struggled in life.,Vincent van Gogh,0.9887327414207708,0.0,1.0,0.9887327414207708,-1.6167705587933596,0.5458961224105054,0.0003041022882645034,-8.098146438598633,0.4494805252172428,-0.8004876971244812,5.036797980205664,0.155786367112055,5.842733416059458,1.4922552156335518,-16.167705587933597,-5.112677419690188,-1.3933301824541156,0.6035983204949522,0.0003041022882645034,-8.098146438598633,0.46773038130180167,-0.7598632574081421,4.028242523504742,0.13980052682007144,5.992670000057614,1.395843326127145,-12.539971642087039,-4.179990547362347,5.036797980205664,4.028242523504742,0.19853883438048228,0.6701266576410926,0.24824721802746808,0.7164127816368638,6.7012665764109265,10.0,6.447715034731774,9.0,2.119126558941731,2.149238344910591
Vincent van Gogh died untimely.,Vincent van Gogh,0.993758875830648,0.0,1.0,0.993758875830648,-1.7197424373490238,0.6265285964574808,9.04598362352538e-06,-11.613189697265625,0.7520285110304464,-0.28498104214668274,5.583090283539114,0.1498062763171761,11.072376362095998,1.3909951580534918,-18.917166810839262,-5.703740400737991,-1.7197424373490238,0.6265285964574808,9.04598362352538e-06,-11.613189697265625,0.7520285110304464,-0.28498104214668274,5.583090283539114,0.1498062763171761,11.072376362095998,1.3909951580534918,-18.917166810839262,-5.703740400737991,5.583090283539114,5.583090283539114,0.17911227460325094,0.7189097634238811,0.17911227460325094,0.7189097634238811,7.9080073976626934,11.0,7.9080073976626934,11.0,2.38435394340018,2.38435394340018
Van Gogh's work remains a testament to his vision.,Vincent van Gogh,0.9981219150128536,0.0,1.0,0.9981219150128536,-1.976637892974395,0.4526738797155553,0.0020879009449137945,-6.171596050262451,0.25146953550884593,-1.7122959792613983,7.21843299737584,0.19643448636111938,3.8834560487601273,1.5896511531851654,-31.62620628759032,-7.90655157189758,-2.0697222294443884,0.4457801331291313,0.0020879009449137945,-6.171596050262451,0.24047076187365568,-1.8822719752788544,7.922622141026348,0.19836115522990164,4.146538369968132,1.3216559847794578,-28.97611121222144,-7.744191468370827,7.21843299737584,7.922622141026348,0.13853422208996552,0.6290688356349831,0.12622083726820946,0.7566265439087525,10.065101370159729,16.0,10.592771614722537,14.0,2.5162753425399322,2.831037297045422
Van Gogh's work remains a testament to his creativity.,Vincent van Gogh,0.9977169880450591,0.0,1.0,0.9977169880450591,-1.9458284699321666,0.45554565825681315,0.002087889993466231,-6.171601295471191,0.2639742909667022,-1.5705878138542175,6.999428269487515,0.19428242505635754,3.8801292449631717,1.659362647124731,-31.133255518914666,-7.7833138797286665,-2.0345117731776554,0.4490622087485443,0.002087889993466231,-6.171601295471191,0.2639742909667022,-1.5705878138542175,7.648517002607417,0.1959456528853389,4.149137205782782,1.3913658788589989,-28.483164824487176,-7.612446004588724,6.999428269487515,7.648517002607417,0.14286881177985386,0.6026410210768304,0.13074429979813015,0.7187182143779882,9.642256337229286,16.0,10.062055001291835,14.0,2.4105640843073215,2.689197315836377
Van Gogh's work remains a testament to his enduring passion for art.,Vincent van Gogh,0.9969055130252468,0.0,1.0,0.9969055130252468,-1.7218640723702265,0.4884112395423627,0.0020879089096390115,-6.1715922355651855,0.44156055235722846,-0.8180134296417236,5.594948137982826,0.18070601441137957,3.5825370360572806,2.4185539080052507,-34.43728144740453,-7.700410227668887,-1.8596416695885745,0.46620370821627005,0.0020879089096390115,-6.1715922355651855,0.4266127764851828,-0.8518785238265991,6.421435363545781,0.18356476613083147,3.853040579216085,2.0048461092303174,-31.613908383005764,-7.66749902951367,5.594948137982826,6.421435363545781,0.17873266656597372,0.41347021320883826,0.15572842260111472,0.49879140119333704,8.269404264176766,20.0,8.479453820286729,17.0,1.8490950068125878,2.056569632269963
