concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Barack Obama graduated from law school.,Barack Obama,0.993939150003222,0.0,1.0,0.993939150003222,-1.7255692297735044,0.5217596126526519,0.0011989120352531026,-6.7263407707214355,0.3439481641868831,-1.0672643184661865,5.6157167532318795,0.16898160935709605,5.091894105966217,1.2241150751114818,-15.53012306796154,-5.176707689320513,-1.9231539794636774,0.478840016139933,0.0011989120352531026,-6.7263407707214355,0.3310817953324346,-1.1061455011367798,6.842505593958019,0.17352548464340173,5.37702326942084,1.0987672960829162,-15.385231835709419,-5.439500880578642,5.61571675323188,6.842505593958019,0.17807165922755877,0.8169166611308407,0.1461452952092589,0.9101108156067079,7.3522499501775656,9.0,7.280886524853663,8.0,2.450749983392522,2.574182117386891
Barack Obama returned to Chicago.,Barack Obama,0.9868117413388708,0.0,1.0,0.9868117413388708,-2.5904886902935687,0.4282351458968687,2.217362377256725e-05,-10.716607093811035,0.3310817077560839,-1.1061456799507141,13.336287325149106,0.15677171982748667,11.50851600798659,1.168613422074384,-20.72390952234855,-7.3270084779745615,-2.911997628389924,0.38772260849349693,2.217362377256725e-05,-10.716607093811035,0.318216071360633,-1.1450246572494507,18.393505279962884,0.1660375543079651,12.325645745206478,0.9266462203497025,-20.38398339872947,-7.70442154312962,13.336287325149106,18.393505279962884,0.07498338747653066,0.8557149705031785,0.05436701622552381,1.07916050164497,6.845719764025428,8.0,7.554123511514788,7.0,2.4203274336225764,2.8551903120763003
Barack Obama worked as a civil rights attorney.,Barack Obama,0.997086092493734,0.0,1.0,0.997086092493734,-1.6743317621664822,0.4452523911907432,0.0017250746881708062,-6.362484931945801,0.34395316644484625,-1.0672497749328613,5.3352287559013,0.11388449519904952,4.1131493553824825,2.3400165550158887,-18.417649383831304,-5.5531302296807965,-1.9424480890221376,0.3992961876975627,0.0017250746881708062,-6.362484931945801,0.3182204338363916,-1.1450109481811523,6.975807481906772,0.12028025689173709,4.6137082147220925,1.833365938979935,-17.48203280119924,-5.827344267066413,5.3352287559013,6.975807481906772,0.1874333877237971,0.4273474039559562,0.14335257998356618,0.5454448447735367,4.700821443515518,11.0,4.90900360296183,9.0,1.4173509940543476,1.6363345343206102
Barack Obama worked as a lecturer.,Barack Obama,0.9980202749458776,0.0,1.0,0.9980202749458776,-1.998830214998452,0.4998721961961469,0.0008243314668701971,-7.100937843322754,0.4074069575151428,-0.9102210700511932,7.380417545540701,0.16292247000168616,6.537630807678511,1.375021434196142,-19.98830214998452,-6.320856135359163,-2.3815861541297636,0.4618261798145579,0.0008243314668701971,-7.100937843322754,0.33108684364924823,-1.106130301952362,10.822054704365842,0.1882075777585262,7.419166413795335,0.8683715304218609,-19.05268923303811,-6.7361428782605834,7.380417545540701,10.822054704365842,0.13549368905343395,0.7272613903539729,0.09240389439138384,1.1515808210734328,7.272613903539728,10.0,9.212646568587463,8.0,2.299802447819364,3.2571624306615865
Barack Obama lectured at the University of Chicago Law School.,Barack Obama,0.995133008871265,0.0,1.0,0.995133008871265,-1.4947519076314555,0.5397404690169526,5.622395459191929e-06,-12.088752746582031,0.4574093101645207,-0.7870684862136841,4.458230362704633,0.1037649096779522,8.897249803036237,3.127276569976336,-20.926526706840377,-5.592849516583676,-1.6961181149553424,0.5313381135264067,5.622395459191929e-06,-12.088752746582031,0.41227624019569103,-0.8860616683959961,5.452739347439036,0.10316459351038385,11.016797135864964,2.455100094860792,-18.657299264508765,-5.625387387431759,4.458230362704633,5.452739347439036,0.22430424599982746,0.3197670489398279,0.18339405870732947,0.407315368564108,4.47673868515759,14.0,4.480469054205188,11.0,1.1964587407126115,1.3509122488724672
Obama's political career began in 1996.,Barack Obama,0.9932847830196396,0.0011630171025589,1.0,0.9932847830196396,-1.5433683243630054,0.4009925976078999,0.007739381485466997,-4.861433506011963,0.32721012137290895,-1.118463397026062,4.6803286150851715,0.10514387667787288,2.0624082162025488,3.1197854314760507,-21.607156541082077,-5.7747554913657595,-1.600270429187311,0.39740003209556873,0.007739381485466997,-4.861433506011963,0.310468347373414,-1.1696733236312866,4.954372050057145,0.11305117581410995,2.175725108596176,2.7599986282806688,-20.803515579435043,-5.769857087043615,4.680328615085172,4.954372050057145,0.2136602111178474,0.32053486432458733,0.20184192666525028,0.36231902065217564,4.487488100544223,14.0,4.710147268478283,13.0,1.199331642818675,1.3063598070373152
Barack Obama was elected to the Illinois State Senate in 1996.,Barack Obama,0.9981589679823186,0.0,1.0,0.9981589679823186,-0.8900031909886619,0.6181709268067435,0.019511539486607707,-3.936749219894409,0.6893445108302141,-0.374377503991127,2.43513742177338,0.12073588497775495,1.4754383654548369,3.0401728620932302,-16.020057437795913,-3.775963749754493,-0.8221042548601483,0.6703759481369647,0.019511539486607707,-3.936749219894409,0.8117759320232556,-0.21282798424363136,2.275282578138295,0.12095251635883679,1.6663404156342572,1.982448090201576,-11.509459568042075,-3.0760324578957605,2.43513742177338,2.275282578138295,0.4106544423565852,0.32892866470476834,0.43950584846398744,0.5044268270844456,5.92071596468583,18.0,7.061975579182239,14.0,1.3955261360362672,1.8873923636474577
He served in the state senate.,Barack Obama,0.9964783635585284,0.0,1.0,0.9964783635585284,-2.536927692281703,0.2847408613081973,0.003140978865467164,-5.76322078704834,0.06116567042941529,-2.7941691875457764,12.640774900788061,0.12355308646706639,3.656128814937349,1.3530068151402963,-22.83234923053533,-7.6107830768451095,-2.7982663433732733,0.2441513445412454,0.003140978865467164,-5.76322078704834,0.06116567042941529,-2.7941691875457764,16.416162098703065,0.11053356283978036,3.8289388985759336,1.031925936134366,-19.58786440361291,-7.403516846687755,12.64077490078806,16.416162098703065,0.0791090742338634,0.7390945772112077,0.06091557783039944,0.9690617950218775,6.65185119490087,9.0,6.783432565153142,7.0,2.217283731633623,2.563896514681738
He served in the state senate until 2004.,Barack Obama,0.998865070719938,0.0,1.0,0.998865070719938,-1.9386679263591455,0.46040839139142997,0.0011375188128231867,-6.778905868530273,0.40173796253540983,-0.9119552373886108,6.949487573029668,0.15257863109267028,4.953308108618958,2.271226056370643,-29.080018895387184,-7.508428592615437,-1.9873493476188742,0.4655784902060968,0.0011375188128231867,-6.778905868530273,0.40173796253540983,-0.9119552373886108,7.296168501948329,0.153825384376505,5.393646115307812,1.950141361115492,-25.835541519045364,-7.165489975099759,6.949487573029668,7.296168501948329,0.14389550157351305,0.440290827588502,0.13705823813320175,0.512783339679537,6.60436241382753,15.0,6.666183415833982,13.0,1.7052390427381494,1.8488666244182388
He was elected to the U.S.Senate in 2004.,Barack Obama,0.9987142827435752,0.0,1.0,0.9987142827435752,-1.2338626239448787,0.5825292597759507,0.0007825985646874841,-7.152890682220459,0.6840485227309718,-0.38105708360671997,3.434470014449289,0.14141440175506012,3.3500658145558275,3.1082074846320986,-24.67725247889757,-5.518001404074016,-1.2545001679100096,0.6290905042590886,0.0007825985646874841,-7.152890682220459,0.8400455359147059,-0.17510493099689484,3.5060854822689347,0.15208004954994608,4.057064407464228,1.9389344183574573,-20.072002686560154,-5.0180006716400385,3.434470014449289,3.5060854822689347,0.29116573904936194,0.3217288436966635,0.28521837389796273,0.5157472014175378,6.43457687393327,20.0,8.251955222680605,16.0,1.4388151296562885,2.0629888056701513
Senate in 2004.,Barack Obama,0.993381818273036,0.0002290340214868,1.0,0.993381818273036,-2.722205064401755,0.4227272303218213,1.685074699555106e-05,-10.99111557006836,0.3439491482318819,-1.0672614574432373,15.213832765993716,0.12953654890839617,13.20042922517892,1.5951348806504957,-24.499845579615794,-8.166615193205265,-2.141888270198251,0.4754889853141758,1.685074699555106e-05,-10.99111557006836,0.39886330409537507,-0.9287049174308777,8.515502025850443,0.12067439241308647,11.819574643614603,1.5904715984778042,-17.13510616158601,-6.05817488160443,15.213832765993716,8.515502025850443,0.06572965638449907,0.626906233529418,0.11743288850901659,0.6287443302710165,5.642156101764763,9.0,5.029954642168132,8.0,1.880718700588254,1.7783575182689202
Obama was a Senator.,Barack Obama,0.9981149063251856,0.0,1.0,0.9981149063251856,-2.7163559794425964,0.1232949439182055,0.007190224782367795,-4.935032844543457,0.08633165998170814,-2.4807968139648438,15.125105505194057,0.013324372130942778,1.6539931739092697,1.2292357116864818,-16.29813587665558,-6.653686109392394,-3.1028463542461395,0.11038037255060212,0.007190224782367795,-4.935032844543457,0.04519173512465313,-3.2045435905456543,22.261224520635118,0.01862314916442537,1.9919196846108376,0.6734059639119385,-12.411385416984558,-6.205692708492279,15.125105505194057,22.26122452063512,0.06611524128916613,0.8135136251679704,0.04492115872031418,1.4849883333239535,4.881081751007823,6.0,5.939953333295814,4.0,1.9926932804633026,2.969976666647907
Obama worked on healthcare issues.,Barack Obama,0.9950373882488618,0.0,1.0,0.9950373882488618,-3.884122541972569,0.07218361473659142,0.0014515831943040596,-6.53510046005249,0.025297881638181505,-3.677034616470337,48.62425798981278,0.012786178420393184,3.2207433860610912,0.8824062377171747,-27.188857793807983,-10.276422307759454,-3.9879114627838135,0.07782503171075482,0.0014515831943040596,-6.53510046005249,0.024438670605932224,-3.7122069597244263,53.94211152652372,0.014694429058790724,3.682128969822467,0.7573805215629901,-23.92746877670288,-9.768348223216412,48.62425798981278,53.94211152652372,0.02056586653125913,1.1332648810224253,0.018538391837113994,1.320340266919357,7.932854167156978,7.0,7.922041601516142,6.0,2.9983370447485393,3.234159940802568
Obama worked on education issues.,Barack Obama,0.9624772687328657,0.0014470262362763,1.0,0.9624772687328657,-3.7876069205147878,0.07948688194374108,0.0011957319702721454,-6.728996753692627,0.038335304827957654,-3.2613840103149414,44.150617815794426,0.01242725263093404,3.804448525164445,0.9842537192246512,-26.513248443603516,-10.021065975749316,-3.875310738881429,0.08634547812970499,0.0011957319702721454,-6.728996753692627,0.04531330041031277,-3.2026772499084473,48.19767285533921,0.014169179011261551,4.384679561065897,0.859227569028201,-23.251864433288574,-9.49253390498756,44.150617815794426,48.19767285533921,0.02264973967458866,1.015998192811253,0.02074788969586573,1.1638360267362169,7.11198734967877,7.0,6.983016160417302,6.0,2.688078550669627,2.8508044097718916
Obama worked on the Iraq War issues.,Barack Obama,0.9967681014639942,0.0,1.0,0.9967681014639942,-3.814093384477827,0.13169861474565822,0.00010083428923061325,-9.202032089233398,0.03833514031103035,-3.2613883018493652,45.335635754381286,0.023269441734035955,7.44396195968175,1.5699166312689288,-34.326840460300446,-11.442280153433481,-4.224428985800062,0.13179717864219398,0.00010083428923061325,-9.202032089233398,0.02529789370115437,-3.6770341396331787,68.33547188099692,0.02744568380112272,8.590114102084156,1.1095780721571866,-29.571002900600433,-11.176788527679772,45.335635754381286,68.33547188099692,0.022057703247347953,0.6369764993136752,0.014633688368194106,0.9012434772217962,5.732788493823076,9.0,6.308704340552574,7.0,1.9109294979410254,2.384466111447978
"In 2008, Obama ran for President of the United States.",Barack Obama,0.9993354411770948,0.0,1.0,0.9993354411770948,-1.1763354252530809,0.5154346128775313,0.001477310094431148,-6.5175323486328125,0.48935193723758474,-0.7146733403205872,3.242470130372256,0.10524499302575405,2.3759163016301716,3.736338019582148,-19.997702229302377,-4.850155209474321,-0.9367308693651396,0.5197738420090012,0.07018691911167292,-2.6565933227539062,0.4110037240029074,-0.889153003692627,2.5516261692914277,0.10547416438459091,0.7139696763212756,2.9797368275780647,-12.177501301746815,-3.377431180805971,3.242470130372256,2.551626169291428,0.30840685026917847,0.26764173764766463,0.39190693842025237,0.33560010761514186,4.549909540010298,17.0,4.362801398996845,13.0,1.103515154145172,1.2100233960576268
Obama won the 2008 presidential election.,Barack Obama,0.9988961150297694,0.0,1.0,0.9988961150297694,-1.0756582064301863,0.554596367765704,0.015787893187987033,-4.14851188659668,0.5493536602011618,-0.5991949141025543,2.9319220755292776,0.11651775091273263,1.790259782105716,2.3259007591611223,-12.907898477162234,-3.7261893302309885,-1.1380210782041436,0.5434430710683803,0.015787893187987033,-4.14851188659668,0.5388719149414377,-0.618277370929718,3.1205868534990997,0.12561752139635865,1.9063411380773134,2.061986327472942,-12.518231860245578,-3.7743889199188434,2.9319220755292776,3.1205868534991,0.3410731848388152,0.42994095773917196,0.3204525452892633,0.4849692680676236,5.1592914928700635,12.0,5.33466194874386,11.0,1.4893591661181385,1.6084610970335937
Obama became the first African American to be elected to the presidency.,Barack Obama,0.998619052586619,0.0,1.0,0.998619052586619,-1.402988736036544,0.3927242711874212,0.008539262809981569,-4.763080596923828,0.38780962760938303,-0.9472407102584839,4.067338018802321,0.08017406315412536,1.5785226930285379,3.8732198316884494,-21.04483104054816,-5.4337520095861285,-1.5362117785261944,0.38228692764456695,0.008539262809981569,-4.763080596923828,0.3658818275529859,-1.0072439908981323,4.646953197619009,0.08002637354042444,2.043305000391685,2.514716703444765,-15.362117785261944,-4.857928188520918,4.067338018802321,4.646953197619009,0.2458610509815613,0.25818312501102497,0.21519476471430288,0.3976591075369077,3.8727468751653746,15.0,3.976591075369077,10.0,0.9999389434394873,1.2575085121264584
Barack Obama served two terms as president.,Barack Obama,0.9976494793102366,0.0,1.0,0.9976494793102366,-1.3698894391942305,0.4780438862137041,0.00891628151903825,-4.719876289367676,0.33108717585963904,-1.106129229068756,3.934915623977967,0.1430034569331635,2.1104743027944806,1.829514322899123,-13.698894391942304,-4.331970770464504,-1.5021620934195299,0.4382996722605209,0.00891628151903825,-4.719876289367676,0.3182207752500613,-1.1450098752975464,4.491389383498252,0.1430967044981732,2.170010896991366,1.679552530267244,-13.51945884077577,-4.506486280258589,3.934915623977967,4.491389383498252,0.2541350553761199,0.5465931517908857,0.22264825304928704,0.5953966797578423,5.4659315179088575,10.0,5.35857011782058,9.0,1.728479313109342,1.7861900392735268
"During his presidency, Barack Obama implemented the Affordable Care Act.",Barack Obama,0.9998070873500388,0.0,1.0,0.9998070873500388,-1.2426605766556937,0.6133401851641167,0.00042473676943545913,-7.764040946960449,0.6722729253059457,-0.397090882062912,3.4648196307026025,0.143540181160398,4.204128870999469,2.424414820158348,-21.125229803146794,-5.123620814342377,-1.1857273260393413,0.6444197949136764,0.00042473676943545913,-7.764040946960449,0.7596669789640345,-0.2815367057919502,3.273066542469354,0.13609042606577898,4.411783209999282,2.174455018751799,-18.97163721662946,-4.742909304157365,3.4648196307026025,3.273066542469354,0.2886153123639565,0.412470667843338,0.30552388319167917,0.45988534661619695,7.012001353336746,17.0,7.358165545859151,16.0,1.7006601309871405,1.8395413864647878
The Affordable Care Act is also known as Obamacare.,Barack Obama,0.9997171319847032,0.0,1.0,0.9997171319847032,-1.2306882431585109,0.6344180178227073,0.0005854037988183864,-7.443208694458008,0.8418989787703895,-0.17520495131611824,3.4235849845793282,0.1595331272377699,4.014614428578703,1.8249186189648967,-19.691011890536174,-4.9227529726340435,-1.129242552172703,0.6695482010145813,0.0005854037988183864,-7.443208694458008,0.8418989787703895,-0.17520495131611824,3.093312589641649,0.136365377412369,4.398793814247541,1.4811510289002343,-13.550910626072437,-3.911810948863741,3.423584984579328,3.093312589641649,0.29209147852448436,0.5479696407323659,0.3232780299503604,0.6751505960486064,8.767514251717854,16.0,8.101807152583277,12.0,2.1918785629294635,2.338790270233195
The Affordable Care Act expanded access to healthcare.,Barack Obama,0.9959827647650736,0.0,1.0,0.9959827647650736,-2.1783829792499696,0.4726193769364772,0.0005618373126672642,-7.484298229217529,0.27539095053459395,-1.321557104587555,8.832013157174712,0.18928452591567427,7.0035801493498555,1.374723611461682,-26.140595750999637,-7.546139996808415,-2.214972260419745,0.46755038903053653,0.0005618373126672642,-7.484298229217529,0.27539095053459395,-1.321557104587555,9.16115498149025,0.18109028481443928,7.618366064422686,1.276938727527204,-22.14972260419745,-7.004357297018017,8.832013157174712,9.16115498149025,0.11322446900881789,0.7274189456430044,0.10915654216312902,0.7831229317764552,8.729027347716052,12.0,7.831229317764551,10.0,2.5198531444837338,2.47645215232225
Millions of Americans gained healthcare access due to the Affordable Care Act.,Barack Obama,0.9972640179397768,0.0,1.0,0.9972640179397768,-2.1976039076364353,0.5016448557345116,2.6839029794780024e-06,-12.828238487243652,0.4097438542989036,-0.892223060131073,9.00341462029547,0.15660463914760114,12.165543392705684,2.59819770233511,-37.3592664298194,-9.06095303445514,-2.54916008825655,0.45704096666796507,2.6839029794780024e-06,-12.828238487243652,0.38448487900479256,-0.9580134451389313,12.796351461928722,0.15128289755990373,13.956399015959644,2.203102941839809,-35.688241235591704,-9.538083674294434,9.00341462029547,12.796351461928722,0.11106897129293625,0.3848821816373934,0.0781472752585115,0.45390525381664687,6.542997087835689,17.0,6.354673553433057,14.0,1.586909888309135,1.6983579458385576
Barack Obama oversaw the U.S.military's withdrawal from Iraq.,Barack Obama,0.9978844557248652,0.0,1.0,0.9978844557248652,-1.6909007718342381,0.5916834147522949,5.7710756188168616e-05,-9.760066986083984,0.6645468946345684,-0.40864983201026917,5.424364620022843,0.1467677200402881,8.604775505416278,2.7041496638477254,-32.127114664850524,-7.3704655879803695,-1.8624347005748216,0.566642040325136,5.7710756188168616e-05,-9.760066986083984,0.5794508793516481,-0.5456743836402893,6.439395701707103,0.15577184776387848,9.333939654004588,2.378674092301142,-31.66138990977197,-7.679014991285591,5.424364620022843,6.439395701707103,0.1843533888390764,0.3698020170145107,0.15529407514666274,0.42040227504752226,7.026238323275704,19.0,7.146838675807878,17.0,1.611929621283761,1.733362985270902
Barack Obama oversaw the killing of Osama bin Laden.,Barack Obama,0.9990744368580484,0.0,1.0,0.9990744368580484,-1.2165120398392901,0.6604582683201298,5.771092130020268e-05,-9.760064125061035,0.6645455676981599,-0.40865182876586914,3.375393937851322,0.12036323291803307,6.1898150869497615,2.1793667214697816,-18.24768059758935,-4.711530870758384,-1.3712621681983224,0.6349899795214651,5.771092130020268e-05,-9.760064125061035,0.614457572463912,-0.48701539635658264,3.9403209059285076,0.13000540397190383,6.956454977922325,1.8953366559001263,-17.826408186578192,-4.944156059542977,3.375393937851322,3.940320905928508,0.296261715939613,0.4588488895185076,0.25378643614925506,0.527610752890274,6.882733342777614,15.0,6.858939787573562,13.0,1.7771141075309471,1.9023276230320432
Osama bin Laden was the leader of the terrorist group al-Qaeda.,Barack Obama,0.9844774954761784,0.0,1.0,0.9844774954761784,-1.4496888994165744,0.5532586548291784,6.559663407386331e-06,-11.934571266174316,0.4176982851154066,-0.872995913028717,4.261788464034274,0.13671188517534005,7.017133922166519,3.379823894180584,-27.544089088914916,-6.319047412129548,-1.5838085006024423,0.5574021409172393,6.559663407386331e-06,-11.934571266174316,0.5066532443872027,-0.6955840587615967,4.873481167893333,0.1331068227388284,8.96809268718318,2.499807330526571,-22.17331900843419,-5.926068775514488,4.261788464034274,4.873481167893333,0.23464327439973046,0.2958734038545057,0.20519213382582363,0.40003082949170937,5.621594673235609,19.0,5.6004316128839315,14.0,1.2896822674831883,1.4967783081049615
Barack Obama has left office.,Barack Obama,0.9980916305569668,0.0,1.0,0.9980916305569668,-2.0403746844895068,0.39675077429758543,0.0003250596773032531,-8.031501770019531,0.33108222544181704,-1.10614413022995,7.6934912907645225,0.13595487009531024,5.939118626735748,1.517534703371162,-16.322997475916054,-5.77105110225557,-1.9312528748248172,0.44477895067364587,0.0003250596773032531,-8.031501770019531,0.34394800017965704,-1.0672647953033447,6.898147344993201,0.13692334858656052,6.692303590084881,1.347728811173078,-13.51877012377372,-5.10961482556502,7.693491290764522,6.898147344993201,0.12998000026339504,0.6589635135055081,0.14496645983153983,0.7419890349673455,5.271708108044065,8.0,5.193923244771418,7.0,1.8638302758170315,1.9631184620604047
Barack Obama has continued to be active.,Barack Obama,0.9950673702716044,0.0,1.0,0.9950673702716044,-2.862121715670219,0.34999004618183294,2.5057258795794623e-05,-10.59434700012207,0.2502267621805151,-1.4237399101257324,17.498614662799145,0.13588058742198544,10.583525984214592,1.6164446284549687,-28.621217156702187,-9.050823562146727,-3.366558861910432,0.38276482524958705,2.5057258795794623e-05,-10.59434700012207,0.31822050970606436,-1.1450107097625732,28.97863579912873,0.16964151366208238,13.907644587941206,0.8194373313142695,-23.565912033373024,-8.90707752267564,17.498614662799145,28.97863579912873,0.05714738105102294,0.6186416672718451,0.034508180679439227,1.220349576209973,6.18641667271845,10.0,8.54244703346981,7.0,1.9563167240630754,3.2287414912146533
Barack Obama is active in various causes.,Barack Obama,0.984956745472648,0.0,1.0,0.984956745472648,-2.684901240019826,0.3705515146688253,0.0002345699747777878,-8.357756614685059,0.3310860167565021,-1.1061329245567322,14.656753808067283,0.13345384886935419,8.323388984568805,1.646924509468939,-26.849012400198262,-8.490403211073076,-3.1645052017629496,0.34329911540837793,0.0002345699747777878,-8.357756614685059,0.20036550493751118,-1.8199089765548706,23.677025783369373,0.15958246497975204,9.238168563931806,0.971760091932602,-25.316041614103597,-8.950572349066741,14.656753808067284,23.677025783369373,0.06822793185279444,0.607192372358619,0.04223503446545195,1.029060576063826,6.07192372358619,10.0,8.232484608510608,8.0,1.9201108745343012,2.910622846345866
Barack Obama has written several books.,Barack Obama,0.9991773662488248,0.0,1.0,0.9991773662488248,-1.640716012457334,0.39070245795581476,0.006647959075564063,-5.0134453773498535,0.3182169059165868,-1.1450220346450806,5.158861999600832,0.12412936824518235,2.2760664406643194,1.846247662200502,-14.766444112116005,-4.9221480373720015,-1.4952765883572283,0.431971103420898,0.006647959075564063,-5.0134453773498535,0.3310826580572278,-1.106142818927765,4.460570124007152,0.12431762938912552,2.370201111004227,1.6764422128144592,-11.962212706857827,-4.229280861507528,5.158861999600832,4.460570124007152,0.19384119987651835,0.5416391421766904,0.22418658875418604,0.5965013242664484,4.874752279590214,9.0,4.772010594131587,8.0,1.6249174265300712,1.6871605255022455
Barack Obama wrote a memoir.,Barack Obama,0.9991697509476306,0.0,1.0,0.9991697509476306,-1.7741974826527036,0.4401352611605054,0.002141834841247139,-6.146092414855957,0.31821591962342205,-1.1450251340866089,5.8955479578361425,0.1670285499958339,3.623007047734649,1.3797020314423336,-15.967777343874332,-5.322592447958111,-1.798753392235085,0.4693472911285148,0.002141834841247139,-6.146092414855957,0.3310818368961933,-1.1061453223228455,6.042110625625728,0.18022703449164623,4.0704559944427166,1.053992822877433,-14.39002713788068,-5.087642885326937,5.895547957836143,6.042110625625728,0.16961951749893533,0.7247941781709236,0.165505079592355,0.9487730640043348,6.523147603538313,9.0,7.5901845120346785,8.0,2.174382534512771,2.683535469458414
"The memoir written by Barack Obama is titled ""A Promised Land."".",Barack Obama,0.9998542766686762,0.0,1.0,0.9998542766686762,-1.773600374089761,0.4753592760573169,1.830138075284959e-05,-10.908534049987793,0.33576084658157734,-1.0916538834571838,5.892028726453439,0.14767414794391326,6.56410699419616,3.1167641351994924,-31.924806733615696,-7.524749109803205,-1.7852805003390781,0.5072426858528043,1.830138075284959e-05,-10.908534049987793,0.4202375727815477,-0.8836886882781982,5.961251846251757,0.1474902628751422,7.863696605112527,2.3417570834953887,-24.993927004747093,-6.679907971557189,5.892028726453439,5.961251846251757,0.16972082900925117,0.32084558106479677,0.16775000046823516,0.4270297747994275,5.775220459166342,18.0,5.978416847191985,14.0,1.3612325165079358,1.5977991112506906
He is the founder of the Obama Foundation.,Barack Obama,0.9968285181072906,0.0,1.0,0.9968285181072906,-2.0842072568833827,0.3534684518074039,0.0016483351475269973,-6.407989501953125,0.29197867000265654,-1.2471746802330017,8.038216714284918,0.10179625778951684,4.096453873341575,2.0396460688954083,-20.842072568833828,-6.5908420476031395,-2.7618002196153006,0.2962508517239954,0.0016483351475269973,-6.407989501953125,0.18361401242645872,-2.413825511932373,15.828311752816266,0.0958136862217841,5.358028087853181,1.0079302929076002,-16.570801317691803,-6.765001309564008,8.038216714284918,15.828311752816266,0.12440570284984663,0.4902811400713068,0.06317793177292418,0.9921321018294594,4.902811400713069,10.0,5.952792610976757,6.0,1.5504050964493776,2.4302174069171762
The Obama Foundation aims to inspire the next generation of leaders.,Barack Obama,0.9983413106482344,0.0,1.0,0.9983413106482344,-2.1137702422073255,0.4143460165207322,0.002676550724503603,-5.923226356506348,0.28505440668221754,-1.255075216293335,8.27939784904444,0.14974301920328367,4.696130485687845,1.957783973881137,-27.47901314869523,-7.6213069928284485,-2.311493218772941,0.38363773322932126,0.002676550724503603,-5.923226356506348,0.28505440668221754,-1.255075216293335,10.089479212111407,0.12884543985700073,5.42917477209249,1.5259053020129167,-20.80343896895647,-6.934479656318824,8.27939784904444,10.089479212111408,0.12078173053556235,0.5107815843530411,0.09911314340185175,0.6553486633022624,6.640160596589534,13.0,5.898137969720362,9.0,1.8416491929476244,1.9660459899067873
The Obama Foundation aims to empower the next generation of leaders.,Barack Obama,0.9947598591902878,0.0,1.0,0.9947598591902878,-2.2042021272847285,0.4055601731698423,0.002676577526493461,-5.923216342926025,0.2523354812762633,-1.3769958019256592,9.063017547907105,0.15576706130153506,4.764651109584658,1.8214932699681847,-28.65462765470147,-7.947363791411892,-2.5537879607743688,0.35088007545555794,0.002676577526493461,-5.923216342926025,0.2523354812762633,-1.3769958019256592,12.855708587855034,0.13595107568534462,5.346995194198298,1.3173315975829378,-22.98409164696932,-7.661363882323106,9.063017547907103,12.855708587855034,0.11033852629259523,0.5490001069383399,0.0777864551896201,0.7591103119630751,7.137001390198418,13.0,6.831992807667675,9.0,1.9794480358013977,2.2773309358892253
