concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Napoleon was defeated in 1815.,Napoleon,0.9929698936268064,0.0,1.0,0.9929698936268064,-1.205821327526461,0.44671031776767306,0.008748591924329679,-4.73886251449585,0.3779984799468392,-0.972865104675293,3.33950077590923,0.08349482837500505,1.4995410347806037,2.857757680396021,-13.264034602791071,-3.9992569076135185,-1.2062440154453118,0.4753390704874179,0.008748591924329679,-4.73886251449585,0.3779984799468392,-0.972865104675293,3.3409126409103176,0.09508837287484828,1.806564911093689,2.1645120686506654,-10.856196139007807,-3.6187320463359356,3.33950077590923,3.3409126409103176,0.29944595527986806,0.34992470035507783,0.2993194098387213,0.4619978860286003,3.849171703905856,11.0,4.157980974257403,9.0,1.1605689359553362,1.385993658085801
Napoleon was exiled to the island of Saint Helena.,Napoleon,0.9988317686142052,0.0,1.0,0.9988317686142052,-1.1413232544616152,0.5237521142129854,0.005832121969978651,-5.144374370574951,0.4229451685735837,-0.8605127334594727,3.1309086140730993,0.11796677657316114,1.9224931600346467,2.6794544079225178,-14.837202308000997,-4.115099515840788,-1.36386366491206,0.49075505311878953,0.005832121969978651,-5.144374370574951,0.3895506817952707,-0.9427613019943237,3.9112760056400147,0.13311316059327508,2.4935764054928033,1.7181975867511676,-12.27477298420854,-4.09159099473618,3.1309086140731,3.911276005640015,0.3193960997472449,0.3732103061889147,0.25567103895455384,0.5820052406724872,4.851733980455891,13.0,5.238047166052385,9.0,1.3456288954957474,1.7460157220174615
Napoleon died on the island of Saint Helena.,Napoleon,0.996275630930874,0.0,1.0,0.996275630930874,-1.032255286636593,0.48411536312131903,0.05592086723237552,-2.883817672729492,0.3895491493423043,-0.9427652359008789,2.8073901699580595,0.10984660717070947,0.753104698417317,2.577811081870144,-11.354808153002523,-3.4236034736343433,-0.9433932347892551,0.5077314115304554,0.05592086723237552,-2.883817672729492,0.4054348345501626,-0.9035633206367493,2.5686827908888383,0.0954267887234859,0.7203054482657499,1.9607161348600628,-7.547145878314041,-2.6683190145799798,2.8073901699580595,2.5686827908888383,0.3562027147850772,0.3879260225984142,0.38930458970917586,0.5100177339395284,4.267186248582556,11.0,4.080141871516227,8.0,1.2866050633738695,1.4425479927761478
Napoleon died in 1821.,Napoleon,0.9967056910822756,0.0,1.0,0.9967056910822756,-0.7550435844808817,0.5790009063541077,0.055921053888718944,-2.8838143348693848,0.48986515081564136,-0.7174239754676819,2.1277042562199036,0.07933307786545649,0.6255063190667243,2.365551477067694,-7.550435844808817,-2.3876574596573485,-0.7491653565731313,0.5938041165473061,0.055921053888718944,-2.8838143348693848,0.5324831516831829,-0.6302040219306946,2.1152338136415105,0.08595651397471155,0.6946614855518946,2.0053910318200243,-6.742488209158182,-2.247496069719394,2.127704256219904,2.1152338136415105,0.4699901300082973,0.4227344066253787,0.4727609749573906,0.4986558651817816,4.227344066253787,10.0,4.487902786636035,9.0,1.3368035702559709,1.4959675955453449
Napoleon is remembered as a brilliant military strategist.,Napoleon,0.995954027690552,0.0,1.0,0.995954027690552,-1.7258733563040467,0.3917950908285341,0.0032261126675933952,-5.736477375030518,0.38954852243146465,-0.9427668452262878,5.617424901417974,0.08044434161237142,3.2700669445672386,2.6328119841860795,-18.984606919344515,-5.72407435853188,-1.8228588511119597,0.4009043725701308,0.0032261126675933952,-5.736477375030518,0.38377323082376386,-0.9578166902065277,6.189528119718929,0.08772884759153063,3.9633355569241906,1.8412770101820533,-14.582870808895677,-5.155823419068743,5.617424901417974,6.189528119718929,0.1780175111460014,0.37982203287073873,0.1615632049257756,0.5431013337320313,4.178042361578126,11.0,4.34481066985625,8.0,1.2597271701422756,1.5361225438135102
Napoleon is remembered as a brilliant leader.,Napoleon,0.9906062673756428,0.0,1.0,0.9906062673756428,-2.4074045916398368,0.2402535484175088,0.003226108052605507,-5.736478805541992,0.25134872213706805,-1.3809139728546143,11.105101436791994,0.047223237815130104,3.2687260490467183,2.036775892338089,-21.66664132475853,-7.22221377491951,-2.877484311660131,0.1766282537295012,0.003226108052605507,-5.736478805541992,0.13978372674715248,-2.474341630935669,17.769514343537406,0.028586413827136767,3.575472689004848,1.245241627537425,-17.264905869960785,-7.048368306431005,11.105101436791994,17.769514343537406,0.09004870470493215,0.49097203269234674,0.05627615818119925,0.8030569954343625,4.41874829423112,9.0,4.8183419726061745,6.0,1.4729160980770402,1.9670798731867483
Napoleon is remembered as a ruthless conqueror.,Napoleon,0.9640394403330076,0.0,1.0,0.9640394403330076,-1.5088904039092506,0.4977557274800094,0.003226120359254547,-5.736474990844727,0.41508390157954395,-0.8792746067047119,4.521710737153966,0.14191750453020854,3.271840185162601,2.218258039403307,-19.615575250820257,-5.440381720350373,-1.5213868078426458,0.5368307808121513,0.003226120359254547,-5.736474990844727,0.46878792699059557,-0.7720977663993835,4.578570391668335,0.15981412341922793,3.8539057135088806,1.4267216130489362,-15.213868078426458,-4.811047514915681,4.521710737153966,4.578570391668335,0.22115523485020966,0.45080418158610247,0.21840878581220655,0.7009075848111515,5.860454360619332,13.0,7.009075848111514,10.0,1.6253975919022714,2.2164643972908777
Napoleon's legacy is complex.,Napoleon,0.9963708933831892,0.0,1.0,0.9963708933831892,-2.9203450825516484,0.30739213712977304,0.00017296039343101178,-8.662447929382324,0.3347911207429076,-1.094321608543396,18.547686838627815,0.09527054473255905,8.919891602152369,1.5595445130945018,-23.362760660413187,-8.259983245108234,-3.1794776742463,0.3040564555199137,0.00017296039343101178,-8.662447929382324,0.33884033308702705,-1.082226276397705,24.034196593088396,0.10879160837707724,9.656964230404183,1.1936060626462444,-22.2563437197241,-8.412107225137744,18.54768683862781,24.0341965930884,0.05391507893681806,0.6412128615782602,0.04160738205360165,0.8377973531593694,5.1297028926260815,8.0,5.864581472115586,7.0,1.8136238504240754,2.2166034455278454
Napoleon's legacy has been the subject of much debate.,Napoleon,0.9977338398268454,0.0,1.0,0.9977338398268454,-2.1196681401253534,0.3510844215232748,0.000172959238799671,-8.662454605102539,0.3260060441740519,-1.1208393573760986,8.328373176152775,0.10624816965930266,5.249406908672842,2.7061386614292737,-27.555685821629595,-7.642572166189351,-2.119534008741741,0.3542581941368042,0.000172959238799671,-8.662454605102539,0.3717255498095601,-0.9895994663238525,8.327256154850897,0.08397232808894509,6.401029638342735,2.143307822791033,-19.07580607867567,-6.358602026225223,8.328373176152775,8.327256154850897,0.1200714688029796,0.3695302144908717,0.12008757523538742,0.46656853923007274,4.803892788381332,13.0,4.199116853070655,9.0,1.332360136180044,1.3997056176902183
Napoleon implemented a number of important reforms in France.,Napoleon,0.993668238223461,0.0,1.0,0.993668238223461,-1.8263228435534984,0.4022476362057921,0.00019947452420377972,-8.519824028015137,0.3602443156363575,-1.0221890807151794,6.2110057760856865,0.1057969196829006,5.070495249872192,2.660461528815312,-21.91587412264198,-6.3265679121166505,-2.1463322929727533,0.3555652719408298,0.00019947452420377972,-8.519824028015137,0.34248767296658755,-1.0715196132659912,8.553429323256466,0.0926790202553737,6.159748723839349,2.010237931032257,-19.31699063675478,-6.43899687891826,6.211005776085687,8.553429323256466,0.16100451940494284,0.3758746327165627,0.11691217197306301,0.49745355241929,4.510495592598753,12.0,4.47708197177361,9.0,1.3020679222827551,1.49236065725787
Napoleon is credited with these reforms.,Napoleon,0.98571341971745,0.0,1.0,0.98571341971745,-2.7755043897312133,0.3734509755861524,0.00011127392264760411,-9.103515625,0.24327705682079567,-1.5966830849647522,16.046718754943633,0.14757528847906556,9.991561564765902,1.510734562230019,-27.755043897312135,-8.776915527346286,-3.050441492756363,0.3659387881569112,0.00011127392264760411,-9.103515625,0.24327705682079567,-1.5966830849647522,21.124668752311845,0.15224177577115947,11.619687541133274,1.1611495745227902,-24.403531942050904,-8.627951460563356,16.046718754943633,21.124668752311845,0.06231803618368537,0.6619296499868808,0.04733802038389652,0.861215490184355,6.619296499868808,10.0,6.88972392147484,8.0,2.0932053447565875,2.4358852526890162
One of the reforms was the Napoleonic Code.,Napoleon,0.9989967524896284,0.0,1.0,0.9989967524896284,-2.648166627603738,0.35792823173053323,9.555624998248325e-05,-9.2557954788208,0.3214499018789124,-1.157874345779419,14.12811279475913,0.1142805360337495,9.156841600269459,2.270976072971246,-31.77799953124486,-9.173518291836011,-2.8516358895867597,0.4295785588969864,9.555624998248325e-05,-9.2557954788208,0.4197161480843081,-0.8707659840583801,17.316085887694655,0.1456387738020899,12.27141720117897,1.209124432936011,-22.813087116694078,-8.065644300006923,14.12811279475913,17.316085887694655,0.07078086185516252,0.4403392937080326,0.05774977131007596,0.8270447381265695,5.284071524496391,12.0,6.616357905012556,8.0,1.5253800585426138,2.3392357706957987
The Napoleonic Code established a set of modern laws.,Napoleon,0.991688486221639,0.0,1.0,0.991688486221639,-2.522628487631058,0.2508710120042206,0.0062820865494675636,-5.0700531005859375,0.0930395447209286,-2.4593505859375,12.46130804808051,0.12065805661997568,2.7380963195324455,1.782409893211664,-30.271541851572692,-8.73864141839526,-2.7065399386402635,0.20779749665323685,0.0062820865494675636,-5.0700531005859375,0.05632797216757594,-2.8765640258789062,14.977363161157466,0.09091271622937992,2.691464709693754,1.4256246133856592,-24.35885944776237,-8.11961981592079,12.46130804808051,14.977363161157466,0.0802483973706144,0.5610381785965819,0.06676742689884264,0.7014469241135924,6.732458143158983,12.0,6.313022317022331,9.0,1.9434932606303632,2.104340772340777
These modern laws are still in use today.,Napoleon,0.9748277668239188,0.0,1.0,0.9748277668239188,-4.203905844688416,0.12900807245413454,6.321034476090914e-05,-9.669042587280273,0.05705385126437075,-2.9198598861694336,66.94730682647526,0.025285731039546604,9.83716438998081,1.6583591202279695,-42.039058446884155,-13.293917538109456,-4.676318526268005,0.12470574588285956,6.321034476090914e-05,-9.669042587280273,0.04068611120936115,-3.871795892715454,107.3740493020488,0.028612058822028025,10.957940327240248,1.1849610522997585,-37.41054821014404,-13.226626163649554,66.94730682647526,107.3740493020488,0.014937120661059003,0.6030056987068838,0.009313237290576122,0.8439095935340759,6.030056987068838,10.0,6.751276748272607,8.0,1.9068714499750032,2.3869367851853123
Napoleon is criticized.,Napoleon,0.9944751792685688,0.0,1.0,0.9944751792685688,-3.612845554947853,0.24656753502062925,3.3594396503409326e-05,-10.301151275634766,0.21201678959049228,-2.0256059765815735,37.07139155181554,0.061978022140618226,12.489101248385373,1.164625594807884,-21.67707332968712,-8.849628129104566,-3.7197454154491423,0.2866739771170092,3.3594396503409326e-05,-10.301151275634766,0.37799825464225517,-0.9728657007217407,41.253890168497406,0.0647224663829602,14.918356017011273,1.0229129260341625,-18.598727077245712,-8.317603607937478,37.07139155181554,41.253890168497406,0.026974978767718417,0.8586450482096432,0.0242401382249189,0.9776003162625034,5.151870289257859,6.0,4.888001581312516,5.0,2.1032422382810885,2.185980761988251
He played a role in widespread suffering.,Napoleon,0.989980582185399,0.0,1.0,0.989980582185399,-4.25535103927056,0.20152837562093132,3.072479741590157e-06,-12.693025588989258,0.05036007283809406,-2.9885566234588623,70.48155463979879,0.07882024216692414,14.267897057317454,1.3243656195926372,-38.29815935343504,-12.76605311781168,-5.275916789259229,0.09032455544840491,3.072479741590157e-06,-12.693025588989258,0.0028283290825170974,-5.868069171905518,195.56969054096894,0.018823557511214947,13.562941033360932,0.8697039906666246,-36.931417524814606,-13.95876376225029,70.48155463979879,195.5696905409689,0.014188109287750167,0.7550784958519166,0.005113266770703995,1.1498165016277595,6.7957064626672485,9.0,8.048715511394317,7.0,2.2652354875557497,3.042128516665346
There was widespread loss of life.,Napoleon,0.997539978524446,0.0,1.0,0.997539978524446,-3.7605633568018675,0.267136289439305,0.00011369575193460421,-9.081984519958496,0.07496132010435738,-3.579765558242798,42.972628083237666,0.11348375390158674,10.003089520735632,1.0463539949738905,-30.08450685441494,-10.636479402704987,-4.680655404925346,0.17613232684792324,0.00011369575193460421,-9.081984519958496,0.0051058339041943485,-5.278798580169678,107.8407287594463,0.06601729112667852,9.660462976234177,0.70464262852158,-28.08393242955208,-11.46521740386728,42.97262808323767,107.8407287594463,0.023270627015480817,0.9556995097294516,0.009272934368151745,1.4191591021084167,7.645596077835613,8.0,8.514954612650499,6.0,2.7031264164254165,3.476215663991951
The suffering resulted from his military campaigns.,Napoleon,0.9613595677525416,0.0,1.0,0.9613595677525416,-3.948682473765479,0.1834914641493931,1.2893906998194608e-05,-11.258755683898926,0.038420683693378796,-3.2591593265533447,51.86698568339932,0.04602747250899806,13.155130956455604,1.6372037841576774,-35.53814226388931,-11.846047421296438,-4.458937423569815,0.14323185886070758,1.2893906998194608e-05,-11.258755683898926,0.038420683693378796,-3.2591593265533447,86.39565831553779,0.025595977553432868,14.919174816805016,1.263578495909927,-31.21256196498871,-11.797239534364806,51.86698568339932,86.39565831553779,0.019280087069337107,0.610797513221293,0.011574655711838652,0.7914031484683355,5.497177618991637,9.0,5.539822039278349,7.0,1.8323925396638792,2.0938559176407434
The loss of life resulted from his military campaigns.,Napoleon,0.9926545224631992,0.0,1.0,0.9926545224631992,-3.2368567179549825,0.2403596041030496,0.00013310443827103892,-8.924376487731934,0.0536380114463102,-2.92549729347229,25.45358806560033,0.08683148558751218,7.556041236786808,1.7363211884294127,-35.60542389750481,-10.735439233597912,-3.8885371685028076,0.14606765754558798,0.00013310443827103892,-8.924376487731934,0.04655655018104646,-3.078791379928589,48.83939044447709,0.04524380828443527,7.787275409047549,1.1916572428407708,-31.10829734802246,-10.998444002977086,25.45358806560033,48.83939044447709,0.03928719194412777,0.575930309820471,0.020475276020015993,0.83916747538589,6.33523340802518,11.0,6.71333980308712,8.0,1.91014474306764,2.373524049586232
