concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Alexander had a victory.,Alexander the Great,0.9882997564829088,0.0,1.0,0.9882997564829088,-3.6357820630073547,0.1679960912531772,0.0001981469450953065,-8.526501655578613,0.15854837803922145,-2.801317036151886,37.93150612803928,0.026726205481447315,7.889105978683761,1.1720236266161,-21.81469237804413,-8.905810870331578,-3.7705913186073303,0.17476612925137033,0.0001981469450953065,-8.526501655578613,0.1685574806904724,-2.769532799720764,43.40572386095809,0.028619355848233212,9.40569431395745,0.7881866849899339,-15.082365274429321,-7.541182637214661,37.93150612803928,43.40572386095809,0.0263633085547529,0.8532251204587304,0.023038436202637885,1.26873495714124,5.119350722752383,6.0,5.07493982856496,4.0,2.089966180848602,2.53746991428248
Alexander marched on Persepolis.,Alexander the Great,0.9964297199605178,0.0,1.0,0.9964297199605178,-2.2438926525297576,0.4644892420999403,0.00015763038411632191,-8.755257606506348,0.34339262222606887,-1.070312261581421,9.42996752204574,0.17991231787909925,7.564238877261846,1.2009461377597292,-22.438926525297575,-7.09581160691082,-2.3974398142891005,0.45099447906894946,0.00015763038411632191,-8.755257606506348,0.34339262222606887,-1.070312261581421,10.994991097158328,0.16638029373756102,8.674681131917012,1.0740829820639135,-19.179518514312804,-6.78098380068176,9.42996752204574,10.994991097158328,0.10604490393653654,0.8326768108563316,0.0909505056587496,0.9310267611525146,8.326768108563316,10.0,7.448214089220117,8.0,2.6331552771112285,2.6333413451083647
Alexander burned Persepolis to the ground.,Alexander the Great,0.9801212867358928,0.0006142681492444,1.0,0.9801212867358928,-1.4773175868533805,0.5586260585146914,0.00012716476248702827,-8.970026969909668,0.3787975777936121,-0.9707533121109009,4.3811777759195865,0.14504851353028733,6.15725601280827,1.8531103648565703,-16.250493455387186,-4.899708131785939,-1.8051820838518324,0.5185606700978675,0.00012716476248702827,-8.970026969909668,0.37027539884549066,-0.9937731623649597,6.081078613936129,0.1515327171520644,7.8925386752302655,1.3392768723161208,-14.44145667081466,-5.105825971072374,4.3811777759195865,6.081078613936129,0.22824912640987394,0.5396332668385887,0.16444451116094438,0.7466715961955039,5.935965935224476,11.0,5.9733727695640315,8.0,1.7897610704973337,2.1119061959568977
Alexander burned Persepolis in a fit of rage.,Alexander the Great,0.0002265569975241,0.98263805019979,0.0,0.98263805019979,-1.4900864150258712,0.4956652135053321,0.0001271645199397237,-8.9700288772583,0.36175149492770836,-1.0167977809906006,4.437478967295341,0.12906765567596373,5.173157840036354,2.6667759106858666,-19.371123395336326,-5.372582974248093,-1.7826574701337248,0.4520379310321628,0.0001271645199397237,-8.9700288772583,0.36175149492770836,-1.0167977809906006,5.945635792241577,0.10776320354157454,6.888121820996762,2.031181307739124,-16.043917231203523,-5.347972410401174,4.437478967295341,5.945635792241577,0.22535318079704691,0.37498463818911976,0.16819059137542428,0.4923243415985766,4.874800296458557,13.0,4.430919074387189,9.0,1.352026340502183,1.4769730247957298
He continued his conquests.,Alexander the Great,0.9721774591925866,0.0,1.0,0.9721774591925866,-3.6914250249309197,0.2422815244510832,0.00037920167897204424,-7.877442359924316,0.04898604318737325,-3.0162198543548584,40.10195254133252,0.10349329493458125,8.55666145657666,0.963863043211653,-25.83997517451644,-9.76659259940762,-3.6914250249309197,0.2422815244510832,0.00037920167897204424,-7.877442359924316,0.04898604318737325,-3.0162198543548584,40.10195254133252,0.10349329493458125,8.55666145657666,0.963863043211653,-25.83997517451644,-9.76659259940762,40.10195254133252,40.10195254133252,0.024936441660024258,1.0374917962078267,0.024936441660024258,1.0374917962078267,7.262442573454788,7.0,7.262442573454788,7.0,2.744945280035615,2.744945280035615
The Indus River is located in modern-day Pakistan.,Alexander the Great,0.996990346115977,0.0,1.0,0.996990346115977,-2.240762978138474,0.36941767788959956,2.1895676866290894e-05,-10.72922134399414,0.2511652351767944,-1.3816442489624023,9.400500928654488,0.11778102898974267,7.680021787516169,2.555561014168252,-29.12991871580016,-8.079185813839661,-2.3130948758567684,0.3764205173333532,2.1895676866290894e-05,-10.72922134399414,0.30645871004569003,-1.199220061302185,10.105652046173379,0.11446943594625192,9.176433261262284,2.036994299729993,-23.130948758567683,-7.314648251771809,9.400500928654488,10.10565204617338,0.1063773098465224,0.39130351201004915,0.09895452519351895,0.49091939046297356,5.08694565613064,13.0,4.909193904629736,10.0,1.4108648768213712,1.5524234214045392
Alexander the Great's military campaigns were marked by his tactical brilliance.,Alexander the Great,0.9954572838899188,0.0,1.0,0.9954572838899188,-1.6115413522998363,0.45920601071331485,0.0075832165855188784,-4.881817817687988,0.32503196457104416,-1.1238317489624023,5.010528268236418,0.1524689933852476,2.8902701481822564,2.801721181827436,-27.39620298909722,-6.6445552155829475,-1.8551313398264548,0.4060903691924887,0.0075832165855188784,-4.881817817687988,0.28184220288078227,-1.2782893776893616,6.392537790291178,0.1500881237976527,3.1085891399101677,2.286481067291908,-25.971838757570367,-6.941265881097493,5.010528268236418,6.392537790291178,0.1995797541627233,0.356923453513581,0.15643239552197474,0.43735328243255167,6.067698709730877,17.0,6.122945954055724,14.0,1.4716330990967292,1.6364261398435869
Alexander the Great had the ability to inspire his troops.,Alexander the Great,0.9691137974090844,0.0,1.0,0.9691137974090844,-2.077978642191738,0.3657959661270185,0.0006402917195037389,-7.353586673736572,0.29025129118842463,-1.2442393898963928,7.988305360222106,0.1303377134191978,4.377103641234721,2.177693256221747,-24.935743706300855,-7.198329170638158,-2.1459309097845107,0.30735672903503375,0.0006402917195037389,-7.353586673736572,0.29025129118842463,-1.2442393898963928,8.549996809447043,0.08265001679021358,4.610510014954573,1.855379744851401,-17.167447278276086,-6.069609193065779,7.988305360222106,8.549996809447043,0.12518299625594134,0.459201495501244,0.1169591079724243,0.5389732224763999,5.510417946014928,12.0,4.311785779811199,8.0,1.5907206422395317,1.5244464819641124
Alexander the Great's troops followed him into battle.,Alexander the Great,0.9885364000786172,0.0,1.0,0.9885364000786172,-2.1526890003927597,0.4175609350028544,0.0003955757095416977,-7.835168361663818,0.3291073993557754,-1.1114477515220642,8.607974149985248,0.15632249544701107,5.550193065960968,1.7834389791704035,-25.832268004713114,-7.4571334431498375,-2.386412443727022,0.39583629890213956,0.0003955757095416977,-7.835168361663818,0.3291073993557754,-1.1114477515220642,10.874411316864792,0.15732448875590851,6.179401128474889,1.3958178661646996,-23.86412443727022,-7.546498758745791,8.607974149985248,10.874411316864792,0.11617135258261826,0.5607144464595961,0.0919590008931454,0.7164258491315263,6.7285733575151525,12.0,7.1642584913152625,10.0,1.9423718196117585,2.265537457875787
Alexander the Great's troops followed him even in the face of overwhelming odds.,Alexander the Great,0.9949839283162264,0.0,1.0,0.9949839283162264,-2.0466400736032107,0.4172250760622182,0.00039557627541769404,-7.835166931152344,0.3250305309415115,-1.1238361597061157,7.741845327593585,0.159839246778461,4.6385920426381295,2.4427235098998508,-34.792881251254585,-8.438513201087941,-2.19248434997504,0.39178109819123985,0.00039557627541769404,-7.835166931152344,0.3250305309415115,-1.1238361597061157,8.957438908070376,0.14412047581696635,5.221709637361396,2.047921397357782,-28.50229654967552,-7.905114744487341,7.741845327593585,8.957438908070376,0.1291681708540194,0.40937911963724416,0.11163905333465694,0.48829999104955646,6.959445033833151,17.0,6.347899883644233,13.0,1.6879133511867268,1.7605906555377826
Alexander the Great was known for his respect for cultures.,Alexander the Great,0.9842125334241688,0.0,1.0,0.9842125334241688,-2.1137354018477104,0.39434856143659736,0.0004380140029528128,-7.733259677886963,0.36146770337089623,-1.017582893371582,8.279109396870899,0.10196310196978454,5.840247720593262,2.4999792918139274,-25.364824822172523,-7.322194219514504,-2.869459762936458,0.3023051762847519,0.0004380140029528128,-7.733259677886963,0.21980788964082637,-1.645144283771515,17.62749260218753,0.10804718156392339,6.993540597329684,1.3620858923315502,-22.955678103491664,-8.116057826857249,8.279109396870899,17.62749260218753,0.1207859386877955,0.4000033133372169,0.05672956571690192,0.7341680914764122,4.8000397600466025,12.0,5.873344731811297,8.0,1.3856521237919064,2.076540944055026
Alexander the Great respected the cultures of the lands he conquered.,Alexander the Great,0.9681124801054832,0.0,1.0,0.9681124801054832,-1.145705506218032,0.6223203937526457,9.019353058743847e-05,-9.313552856445312,0.7282390105940856,-0.319179892539978,3.1446591509980117,0.10000281434800054,5.391094116140721,2.655106064942484,-16.039877087052446,-4.286837470408277,-1.412951143103419,0.6037177243017795,9.019353058743847e-05,-9.313552856445312,0.6855084547344559,-0.38616324961185455,4.108061008513455,0.11895813674554304,7.227404006721697,1.7479707643669642,-14.129511431034189,-4.468143834745316,3.144659150998012,4.108061008513455,0.31799948801530137,0.3766327881224068,0.24342384349395543,0.5720919482095312,5.272859033713695,14.0,5.720919482095312,10.0,1.4092308537794682,1.8091135873852062
Alexander the Great adopted many Persian customs.,Alexander the Great,0.9754158432642812,0.0,1.0,0.9754158432642812,-1.6108659362420439,0.48398305093630906,0.0007373765449112796,-7.212411880493164,0.34339023921519257,-1.0703191757202148,5.007145219597325,0.13754836566733358,4.455415368187034,1.831741663021602,-16.10865936242044,-5.0940053637044365,-1.777714713373118,0.43814484162499184,0.0007373765449112796,-7.212411880493164,0.3250301047285455,-1.1238374710083008,5.91632046967093,0.13182010307946715,4.672076375906467,1.7338167674635954,-15.999432420358062,-5.333144140119354,5.007145219597325,5.91632046967093,0.19971459906657554,0.5459285117478964,0.16902397446628184,0.5767622154576936,5.459285117478964,10.0,5.1908599391192425,9.0,1.7263775367493435,1.7302866463730808
Alexander the Great adopted many Persian practices.,Alexander the Great,0.982649216962042,0.0,1.0,0.982649216962042,-1.9527077509090305,0.40030805072805464,0.0007373772481286873,-7.212410926818848,0.26257488897190373,-1.366340458393097,7.047745305917332,0.14416886760099806,4.433383784327334,1.740514091652093,-19.527077509090304,-6.175004097537267,-2.1575389047049813,0.34517266147579273,0.0007373772481286873,-7.212410926818848,0.20011773587909482,-1.6088494062423706,8.649823401337068,0.12978851918779125,4.506423966932121,1.6425888569414544,-19.417850142344832,-6.472616714114944,7.047745305917332,8.649823401337068,0.1418893499400998,0.5745428921237873,0.11560929669910053,0.6087950711305977,5.745428921237873,10.0,5.47915564017538,9.0,1.8168641525715836,1.8263852133917933
Alexander the Great adopted Persian customs during his reign.,Alexander the Great,0.996844972891448,0.0,1.0,0.996844972891448,-1.89061511385565,0.5023037543896273,0.0007373783029560564,-7.212409496307373,0.48573991539231465,-0.7557694613933563,6.623441598960143,0.13917637893508847,6.198352809819702,1.940135111337474,-22.6873813662678,-6.549282869511208,-2.0525594158944758,0.46646535267424594,0.0007373783029560564,-7.212409496307373,0.36175205554194595,-1.0167962312698364,7.787807859828876,0.13641608456993995,6.447127945340111,1.842209537474509,-22.578153574839234,-6.807569442433018,6.623441598960143,7.787807859828876,0.15097891104784503,0.515428020531327,0.12840583871595074,0.5428264155938001,6.185136246375924,12.0,5.9710905715318,11.0,1.7854950384098256,1.8003515468181601
Alexander the Great adopted Persian practices during his reign.,Alexander the Great,0.986216480715366,0.0,1.0,0.986216480715366,-2.18939131575947,0.45227822779649324,0.0007373786545655147,-7.212409019470215,0.34339145973792357,-1.070315420627594,8.929776046186884,0.15477107947482385,6.166110331163765,1.696281406187813,-26.27269578911364,-7.584273993090954,-2.3784971584311942,0.41189199021225426,0.0007373786545655147,-7.212409019470215,0.3250325457740075,-1.123829960823059,10.788677002264023,0.14926859937437162,6.2975335790240194,1.5983564273291315,-26.163468742743134,-7.888582639442773,8.929776046186884,10.788677002264023,0.11198489131505279,0.5895248255107499,0.09268977093207519,0.6256426807573886,7.074297906128999,12.0,6.882069488331274,11.0,2.0421739002155914,2.075022024904364
Alexander died in 323 BCE.,Alexander the Great,0.991267318312824,0.0,1.0,0.991267318312824,-1.2720657194202596,0.4324962594782075,0.006783091059548692,-4.993322372436523,0.3617516674243043,-1.0167973041534424,3.568215887309541,0.07537761873991308,1.6868397692043458,2.899013368098305,-13.992722913622856,-4.21896469999051,-1.2092794701457024,0.4607879497445005,0.006783091059548692,-4.993322372436523,0.38731515083537815,-0.9506994485855103,3.351069237034927,0.074110763494542,1.8121605020471456,2.614823328127339,-12.092794701457024,-3.8240774533420088,3.568215887309541,3.351069237034927,0.28025210121296973,0.3449449426499127,0.298412216897319,0.3824350154915327,3.79439436914904,11.0,3.8243501549153267,10.0,1.144052948100422,1.209365705955022
Alexander died in Babylon.,Alexander the Great,0.9930623002291636,0.0,1.0,0.9930623002291636,-1.9307207423927528,0.29463128678548145,0.006782712641810577,-4.993378162384033,0.15549394662134977,-1.861148476600647,6.894477593553246,0.0944970368859329,2.146224460201759,1.5421594630469873,-13.51504519674927,-5.108206935485225,-1.935853426810354,0.31880651929077836,0.006782712641810577,-4.993378162384033,0.24025830604316034,-1.4925044178962708,6.92995574244852,0.10615544996679226,2.503744125756737,1.2579689416707995,-11.615120560862124,-4.7418531125036285,6.894477593553246,6.92995574244852,0.14504362171472723,0.6484413732573462,0.14430106586029595,0.7949321854256812,4.5390896128014235,7.0,4.769593112554087,6.0,1.7156146134441472,1.9471782344084214
Alexander died at the age of 32.,Alexander the Great,0.9981271356033709,0.0,1.0,0.9981271356033709,-1.0903768881478093,0.5251259925149824,0.006783029605659647,-4.993331432342529,0.4573949285293836,-0.7822080850601196,2.97539525247579,0.09994750927112352,1.836425389197963,2.4688411803892327,-11.994145769625902,-3.616371018061601,-1.1815210692584515,0.5109051242756315,0.006783029605659647,-4.993331432342529,0.4095734704735633,-0.8995022177696228,3.2593280980989077,0.09217738843441446,2.2470121789963313,1.8531668118763944,-9.452168554067612,-3.341846240749726,2.97539525247579,3.259328098098908,0.3360898015710391,0.4050483311536232,0.3068117016458936,0.5396168297377751,4.455531642689856,11.0,4.316934637902201,8.0,1.3433933363961903,1.52626687819987
Alexander reportedly died of a fever.,Alexander the Great,0.9979503371336442,5.133945490153631e-05,1.0,0.9979503371336442,-2.4661606235636606,0.3553824468451934,3.815352027213852e-06,-12.47647762298584,0.29619436070958516,-1.2167394161224365,11.777143052604751,0.08876707069605129,13.158603070963299,2.1419812107594574,-22.195445612072945,-7.398481870690982,-2.7840233125856946,0.3824281930369424,3.815352027213852e-06,-12.47647762298584,0.3250227817021548,-1.1238600015640259,16.184003442664896,0.11047796098294561,16.458183961352855,1.4458445832029725,-19.48816318809986,-7.365833329307986,11.777143052604751,16.184003442664896,0.08491023633943462,0.46685750322032077,0.06178940850715351,0.6916372697435466,4.201717528982887,9.0,4.841460888204827,7.0,1.4005725096609625,1.8299002132051225
- Alexander the Great's death marked the beginning of the Hellenistic period.,Alexander the Great,0.9897043517991404,0.0,1.0,0.9897043517991404,-1.570383988996683,0.5603363610866815,0.00016856927630489366,-8.688163757324219,0.6104369848764499,-0.4936026930809021,4.808494248202125,0.14513905140278094,5.500003884310093,2.6782794774035743,-28.266911801940296,-6.662575006118012,-1.9838554836418811,0.46675739845460973,0.00016856927630489366,-8.688163757324219,0.35182141300254566,-1.0450299382209778,7.2707211623074235,0.14525520513055998,6.299672671061383,2.2711608251794075,-27.773976770986337,-7.422907524660635,4.808494248202125,7.270721162307423,0.2079653106320956,0.3733740292739867,0.1375379384900853,0.44030347341034565,6.72073252693176,18.0,6.164248627744839,14.0,1.584091848111483,1.6474647437080436
"- During the Hellenistic period, Greek culture spread throughout the Middle East.",Alexander the Great,0.9819841149308548,0.0,1.0,0.9819841149308548,-2.0859683784930145,0.3988474005408942,0.0001685689547848216,-8.688165664672852,0.36175097743841406,-1.0167992115020752,8.052385464227111,0.12291218682944827,5.70824495699355,3.213227228650241,-35.46146243438125,-8.600667956225097,-2.2396291948854925,0.3896719341532605,0.0001685689547848216,-8.688165664672852,0.36175097743841406,-1.0167992115020752,9.389848837854096,0.13003472151540799,6.219640061302957,2.647131273649209,-33.594437923282385,-8.674046573471436,8.052385464227111,9.389848837854096,0.12418680209020304,0.3112135958153396,0.10649798705689648,0.3777674382658959,5.290631128860774,17.0,5.666511573988439,15.0,1.2831665276749276,1.4630869971432534
"- During the Hellenistic period, Greek culture spread beyond the Middle East.",Alexander the Great,0.980138580148438,0.0,1.0,0.980138580148438,-2.620479714125395,0.3665550648689302,0.00016856815098732438,-8.688170433044434,0.3617530042757118,-1.0167936086654663,13.742314386428065,0.12531733509044332,7.816735670607361,2.875311372612365,-44.54815514013171,-10.804514651127374,-2.8107828942437965,0.3725437525512424,0.00016856815098732438,-8.688170433044434,0.3617530042757118,-1.0167936086654663,16.622927119782517,0.14018904412639538,8.535124244998457,2.182050433150996,-42.16174341365695,-10.886115339210907,13.742314386428063,16.622927119782517,0.07276794664133153,0.3477884202473173,0.060157876696091975,0.4582845496178324,5.9124031442043945,17.0,6.874268244267486,15.0,1.4339683920463933,1.7749284284940317
Alexander's legacy is still felt today.,Alexander the Great,0.979395774597328,0.0,1.0,0.979395774597328,-1.9924358013056918,0.31841009016291905,0.004140165405683394,-5.4870195388793945,0.27078685167737443,-1.326900839805603,7.333374668630056,0.08174385252911351,3.270864733074263,2.334506966989492,-19.924358013056917,-6.300635223788673,-2.043821348391551,0.3297286494951055,0.004140165405683394,-5.4870195388793945,0.3250306471815083,-1.123835802078247,7.720053919407864,0.08954540495656388,3.607889403367161,2.0032034800277305,-18.394392135523958,-6.131464045174653,7.333374668630056,7.720053919407864,0.1363628677364182,0.42835597157783145,0.12953277405045652,0.4992004107272003,4.283559715778314,10.0,4.492803696544803,9.0,1.3545805195202976,1.4976012321816008
Alexander is remembered as one of the greatest military leaders.,Alexander the Great,0.9851506050203648,0.0,1.0,0.9851506050203648,-1.8107025756811101,0.39580976215161107,0.0020176871590470115,-6.205803394317627,0.3433918628506516,-1.0703142881393433,6.114741992447327,0.09899181903562332,3.7041010307747158,2.636752479492801,-21.728430908173323,-6.272457716951027,-1.8275792077183723,0.300922110822166,0.0077040968243825185,-4.866003036499023,0.31393249115657973,-1.1592028141021729,6.218813965107955,0.04506817741697164,2.2431839890755945,2.1528930450999164,-14.620633661746979,-5.169174603732795,6.114741992447327,6.218813965107955,0.16353919776748685,0.37925440775250824,0.16080236611204698,0.4644912585304904,4.551052893030099,12.0,3.715930068243923,8.0,1.3137758064435763,1.3137796748351342
Alexander is remembered as one of the greatest conquerors in history.,Alexander the Great,0.998170732852328,0.0,1.0,0.998170732852328,-1.2860263401952883,0.5280115266441172,0.0020176785000916918,-6.205807685852051,0.4598630731422785,-0.7768265008926392,3.6183797406850204,0.1123586740120623,3.103010627042542,3.0553563144607074,-19.290395102929324,-4.980758598360425,-1.1363426876720042,0.5137033750380094,0.007704082129997987,-4.866004943847656,0.5112607717059418,-0.7155740410089493,3.115353682949904,0.105119942699066,1.8642180846681193,2.210409330716338,-11.363426876720041,-3.5934310955208724,3.618379740685021,3.115353682949904,0.2763667916763991,0.32729406886754786,0.3209908414164737,0.4524048944708015,4.909411033013218,15.0,4.524048944708015,10.0,1.2676044780364764,1.4306298911358488
- Alexander the Great had an empire.,Alexander the Great,0.9754107408773502,0.0,1.0,0.9754107408773502,-2.548955784903632,0.3250835796659156,0.00016856879402501551,-8.688166618347168,0.058295197469478255,-2.842235565185547,12.793737391460708,0.12704303645209927,6.392253134502007,1.4318557426604566,-22.94060206413269,-7.6468673547108965,-2.7505233511328697,0.33737332872446163,0.00016856879402501551,-8.688166618347168,0.20444726495881757,-2.0356857776641846,15.650820615909932,0.12534539494534755,8.506757408772987,0.9801389591911668,-16.50314010679722,-6.737378735885579,12.793737391460708,15.650820615909932,0.07816324263990745,0.6983943774544997,0.06389441324140181,1.020263494908133,6.285549397090498,9.0,6.121580969448798,6.0,2.0951831323634993,2.499124965713589
- His empire stretched from Greece.,Alexander the Great,0.9923383958681864,0.0,1.0,0.9923383958681864,-3.7481396589428186,0.28780188986530425,4.2561563260989053e-05,-10.064558982849121,0.25514677098257144,-1.461841642856598,42.442051819759634,0.0872567200681944,14.19503127077967,1.4714232137598346,-29.98511727154255,-10.601339878690801,-4.2659810696329385,0.20262461482744015,4.2561563260989053e-05,-10.064558982849121,0.14854247827856443,-1.9068843126296997,71.23477197454724,0.04168062032921465,14.077615067886782,1.3624651276492747,-29.861867487430573,-11.286725007958072,42.442051819759634,71.23477197454724,0.02356153760536225,0.6796141250515977,0.014038088033149149,0.733963739479591,5.4369130004127815,8.0,5.137746176357137,7.0,1.9222390256565882,1.9418855260019976
