concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Mercury kept his personal life out of the public eye.,Freddie Mercury,0.9769180496869188,0.0,1.0,0.9769180496869188,-1.9864287098798041,0.4967789320228678,0.00023536434522765726,-8.354375839233398,0.38840247805536365,-0.9457131624221802,7.289454464946964,0.1477879432108599,7.012528002207678,1.9736424950223448,-25.823573228437454,-7.162170568525415,-2.3391655809246004,0.4133994246364237,0.00023536434522765726,-8.354375839233398,0.37028482635262283,-0.993482768535614,10.372577873907614,0.12923228685425128,7.478521439728868,1.887763693691289,-25.730821390170604,-7.75813455444062,7.289454464946964,10.372577873907614,0.13718447722099542,0.5066773757263867,0.0964080493929591,0.5297273188068489,6.586805884443028,13.0,5.827000506875338,11.0,1.8268512582990206,1.756906757683293
Freddie Mercury was openly gay.,Freddie Mercury,0.0,0.9546680915742805,0.0,0.9546680915742805,-1.5542832523184795,0.5995971092022777,4.720143453266709e-05,-9.96108627319336,0.5046519227686428,-0.6838863492012024,4.731693878851646,0.12107952805796789,9.04398573085147,1.5905343509756735,-13.988549270866315,-4.662849756955438,-1.6390614259538552,0.6224940891224058,4.720143453266709e-05,-9.96108627319336,0.6730725404129703,-0.4282318726181984,5.150333273865956,0.13149602386004908,10.109797898683352,1.2257252231127431,-13.112491407630841,-4.6359657962930525,4.731693878851646,5.150333273865956,0.2113408064011728,0.6287195239678885,0.19416219239136295,0.815843535846059,5.658475715710997,9.0,6.526748286768472,8.0,1.8861585719036655,2.307553986335834
Freddie Mercury died of complications from AIDS.,Freddie Mercury,0.9941571959601636,0.0,1.0,0.9941571959601636,-1.1781412782849237,0.5513470841931806,0.012194378124445468,-4.406780242919922,0.5590362932690648,-0.5815408825874329,3.248330845089869,0.15406601135960152,1.9971534502947417,2.047248983246168,-15.315836617704008,-4.247848788596982,-1.224043313598213,0.5815805937443568,0.012194378124445468,-4.406780242919922,0.6756528090295615,-0.5063210651278496,3.4009109207229047,0.17966187541544032,2.4147272758829783,1.1951888745146853,-12.24043313598213,-3.8707648256701064,3.248330845089869,3.4009109207229047,0.30785041539459745,0.4884603720327049,0.294038868794434,0.836687841832578,6.349984836425165,13.0,8.366878418325781,10.0,1.7611689173961338,2.6458392707616563
Freddie Mercury died in 1991.,Freddie Mercury,0.9962190805437364,0.0,1.0,0.9962190805437364,-0.6819443462856305,0.6530914275730846,0.024333770299639054,-3.7158901691436768,0.672114384682729,-0.3973267376422882,1.977719367591852,0.09352463478035479,0.9318186527420804,2.443579613267568,-8.865276501713197,-2.458785307545612,-0.6637749908813172,0.6736341157830318,0.024333770299639054,-3.7158901691436768,0.7241405440762358,-0.3253573477268219,1.942109961118687,0.09583232783979999,1.0051785759517464,2.0776678705435465,-7.965299890575807,-2.2993840180000196,1.977719367591852,1.942109961118687,0.5056329105062256,0.40923569445842395,0.5149039034967844,0.4813088820295355,5.3200640279595115,13.0,5.775706584354426,12.0,1.4755202801199618,1.6673028756186608
Freddie Mercury publicly acknowledged his diagnosis.,Freddie Mercury,0.987010516095545,0.004033687132875,1.0,0.987010516095545,-2.5233709059854847,0.4064710330021325,3.422903248809273e-05,-10.28243637084961,0.3130869039330514,-1.1685656905174255,12.470562986988732,0.16628456907081535,9.255142773547178,1.3781728637604025,-25.233709059854846,-7.979599444316741,-2.5233709059854847,0.4064710330021325,3.422903248809273e-05,-10.28243637084961,0.3130869039330514,-1.1685656905174255,12.470562986988732,0.16628456907081535,9.255142773547178,1.3781728637604025,-25.233709059854846,-7.979599444316741,12.470562986988732,12.470562986988732,0.08018884159787802,0.7255983819558443,0.08018884159787802,0.7255983819558443,7.255983819558441,10.0,7.255983819558441,10.0,2.294543553513289,2.294543553513289
Freddie Mercury acknowledged his diagnosis one day before his death.,Freddie Mercury,0.9987573287561644,0.0,1.0,0.9987573287561644,-2.4872815576524254,0.47023698376636164,2.0695751970746822e-06,-13.088167190551758,0.35894111911491583,-1.0250965654850006,12.028532762303053,0.14208570452233396,13.698790809206145,2.3258514850131897,-34.82194180713395,-9.306555413176792,-2.4872815576524254,0.47023698376636164,2.0695751970746822e-06,-13.088167190551758,0.35894111911491583,-1.0250965654850006,12.028532762303053,0.14208570452233396,13.698790809206145,2.3258514850131897,-34.82194180713395,-9.306555413176792,12.028532762303051,12.028532762303051,0.08313565916650786,0.4299500662202983,0.08313565916650786,0.4299500662202983,6.019300927084176,14.0,6.019300927084176,14.0,1.6087258412171244,1.6087258412171244
Mercury's legacy continues to live on.,Freddie Mercury,0.9950445907535602,0.0,1.0,0.9950445907535602,-2.390821855443805,0.38159014123286816,0.0007193063965799318,-7.237223148345947,0.13316526837313694,-2.0161643028259277,10.922466944199854,0.15463722317963352,6.007249395217639,1.568217325228681,-26.299040409881854,-7.929459035088418,-2.8598807324920523,0.29838847896551396,0.0007193063965799318,-7.237223148345947,0.10042626532652303,-2.2983314990997314,17.459444467965195,0.15084090931297972,6.131953373653339,1.145800227497878,-25.73892659242847,-8.579642197476156,10.922466944199854,17.459444467965195,0.09155440845998887,0.6376667212589159,0.05727559097512022,0.8727524886111545,7.014333933848075,11.0,7.854772397500391,9.0,2.114901255711967,2.6182574658334636
Mercury's music contributes to his legacy.,Freddie Mercury,0.9686575675584608,0.0,1.0,0.9686575675584608,-2.8408012246679086,0.37643160022309136,2.44047380751522e-05,-10.620733261108398,0.21611344177944553,-1.7481065392494202,17.129484605998645,0.1593620942953687,9.923203168580258,1.5691956326085927,-34.089614696014905,-9.840824110657415,-3.0644908201251053,0.34849684264756137,2.44047380751522e-05,-10.620733261108398,0.08807803896302259,-2.429532051086426,21.42355076863075,0.16448534924348593,10.22486812615245,1.309236878102476,-33.70939902137616,-10.163766223843474,17.129484605998645,21.42355076863075,0.058378872628182046,0.6372691710450559,0.04667760311069635,0.7638037216377038,7.64723005254067,12.0,8.401840938014741,11.0,2.207565164694676,2.5332503581493233
The enduring popularity of Queen contributes to Mercury's legacy.,Freddie Mercury,0.9920504154127484,0.0,1.0,0.9920504154127484,-2.3197520347684986,0.4332010236648053,9.966229045557216e-05,-9.213723182678223,0.3012148135024031,-1.2269388437271118,10.173151405447092,0.1550455446858551,8.562994992420343,2.4600107141290626,-37.11603255629598,-9.279008139073994,-2.543399443752535,0.3903103448382564,9.966229045557216e-05,-9.213723182678223,0.2321442047429243,-1.4603965282440186,12.722848146709874,0.13937184493874982,9.534441255100322,2.2255058451788647,-33.06419276878296,-9.170357108436354,10.173151405447092,12.722848146709874,0.09829795705827812,0.40650229458615916,0.07859875308333376,0.4493360474277387,6.504036713378547,16.0,5.841368616560603,13.0,1.6260091783446367,1.6201041589150307
He is remembered as one of the most iconic figures in rock history.,Freddie Mercury,0.994275262119872,0.0,1.0,0.994275262119872,-1.668397382403782,0.44249758811157075,0.0014664686426514464,-6.524898052215576,0.380225027491806,-0.9673338234424591,5.303661241793691,0.1276002293691189,3.817429239221684,3.1408609442790496,-26.694358118460514,-6.673589529615128,-2.1004959558750587,0.34141583992884983,0.0014664686426514464,-6.524898052215576,0.3099067742019204,-1.1714837551116943,8.170220977004082,0.09255570774920391,4.542664665620409,2.4252918708857254,-23.105455514625646,-6.966556959296482,5.303661241793691,8.170220977004082,0.18854899557306593,0.3183840411086837,0.12239571032590205,0.41232150736348133,5.094144657738939,16.0,4.535536580998294,11.0,1.2735361644347347,1.3675157329184287
He is remembered as one of the most influential figures in rock history.,Freddie Mercury,0.996238242404302,0.0,1.0,0.996238242404302,-1.829589699395001,0.3895598112049364,0.0014664651463219137,-6.524900436401367,0.3232984211874118,-1.1291794776916504,6.23132941571224,0.11160644086266834,3.8649613747900426,3.1831724131239936,-27.443845490925014,-7.085970436149473,-2.384208446741104,0.2530469673190348,0.0014664651463219137,-6.524900436401367,0.24967044137295363,-1.4175969958305359,10.850470539490608,0.045640161501008865,4.422450565267157,2.4574645612348363,-23.84208446741104,-7.539529108314144,6.23132941571224,10.850470539490608,0.16047939906346614,0.31415200630574425,0.09216190176826622,0.4069234672900089,4.712280094586164,15.0,4.069234672900089,10.0,1.216705488599795,1.2868049900094536
He is known for his incredible talent.,Freddie Mercury,0.9886272838673222,0.0,1.0,0.9886272838673222,-2.851813700464037,0.1876064963894356,0.0020976195324725463,-6.166952133178711,0.03937472911205072,-3.234631061553955,17.319165149872397,0.05158501605950212,3.206179056777559,1.6137321612548805,-25.66632330417633,-8.55544110139211,-3.2285726496151517,0.14888669499154752,0.0020976195324725463,-6.166952133178711,0.032196705303682134,-3.4358911514282227,25.24359978209945,0.04305773427264847,3.220312327285722,1.0844572376491717,-22.60000854730606,-8.542000320586565,17.319165149872397,25.24359978209945,0.05773950368545147,0.6196815208927694,0.039614001514519034,0.922120269276589,5.577133688034924,9.0,6.4548418849361235,7.0,1.859044562678308,2.4397009113977686
He is known for his charisma.,Freddie Mercury,0.996475642578424,0.0,1.0,0.996475642578424,-2.437802536285017,0.3033088203492353,0.0016763736819962113,-6.391122341156006,0.2208510550918994,-1.75860995054245,11.447856832560593,0.09878607188079132,4.737109313050337,1.8983839948516776,-24.378025362850167,-7.709008500395923,-2.898194084559301,0.2896866559386887,0.0016763736819962113,-6.391122341156006,0.05373092208105862,-2.923766613006592,18.141354017814944,0.12386224036252723,5.772952583835811,1.0013375061434675,-20.28735859191511,-7.667900798942411,11.447856832560593,18.141354017814944,0.08735259486786624,0.5267638173899222,0.055122677117595116,0.9986642803897172,5.267638173899221,10.0,6.99064996272802,7.0,1.6657734519171665,2.6422173291544704
He is known for his larger-than-life personality.,Freddie Mercury,0.994078140144418,0.0,1.0,0.994078140144418,-2.078191803768277,0.42181004273189276,0.0001250881140016661,-8.986492156982422,0.37028392145521133,-0.9934852123260498,7.990008341485205,0.13342897591259079,6.6808056665982,2.3775021079022776,-27.016493448987603,-7.493027108735521,-2.177289064126936,0.439752496784461,0.0001250881140016661,-8.986492156982422,0.37028392145521133,-0.9934852123260498,8.822356966904453,0.1450838387691877,7.664202747201,1.8482281218102168,-23.950179705396295,-7.221250885853103,7.990008341485205,8.822356966904453,0.12515631489492504,0.4206095114179823,0.11334839473752051,0.5410587514600559,5.46792364843377,13.0,5.951646266060615,11.0,1.5165291603653914,1.7944888681311624
