concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
She is a patron of numerous organizations.,Elizabeth II,0.9980335738542504,0.0,1.0,0.9980335738542504,-2.8778697012199297,0.2495508739045521,0.00010455052099107863,-9.165840148925781,0.0959734012255943,-2.343684196472168,17.7763638486272,0.08143557037886967,6.971654391753891,1.6885771714053417,-25.900827310979366,-8.633609103659788,-3.6739914317925773,0.16777506617965302,0.00010455052099107863,-9.165840148925781,0.04372831927105023,-3.4226789474487305,39.40889025310604,0.04141619430740647,8.135697753777132,1.0225149060709355,-22.043948590755463,-8.9994043272492,17.7763638486272,39.40889025310604,0.05625447411604518,0.5922145679416809,0.025374985024379983,0.9779808529565107,5.329931111475128,9.0,5.867885117739064,6.0,1.7766437038250429,2.3955540679553162
She is known for her dedication to public service.,Elizabeth II,0.988870396936601,0.0,1.0,0.988870396936601,-1.7727977708952192,0.4329286370363403,0.0033018225410531335,-5.71328067779541,0.469280301391129,-0.7569434642791748,5.88730166260728,0.12100118808052172,3.5616548325379456,2.238296939067293,-21.27357325074263,-6.14115162147074,-2.1097180993658387,0.4008857850628618,0.0033018225410531335,-5.71328067779541,0.4562029163697657,-0.7848175764083862,8.2459164278825,0.1358878770133934,4.2071896740569565,1.4119541192475675,-18.98746289429255,-6.329154298097516,5.88730166260728,8.2459164278825,0.16985710216811534,0.4467682471194836,0.12127214831072375,0.708238310557075,5.361218965433803,12.0,6.374144795013676,9.0,1.5476506064388664,2.124714931671225
Elizabeth II is of advanced age.,Elizabeth II,0.9648012860881487,0.0,1.0,0.9648012860881487,-2.518558424897492,0.4386468859373658,8.270784698920823e-05,-9.400196075439453,0.3580999829257994,-1.0659551322460175,12.410692816039196,0.13121801943809933,10.806982983042102,1.422302462116816,-20.148467399179935,-7.123558964238106,-2.0259061815838018,0.541313897498811,8.270784698920823e-05,-9.400196075439453,0.5292347947916691,-0.6459350287914276,7.582979388410332,0.12721845500419451,11.098690579510455,1.0634308791992075,-12.155437089502811,-4.9624364116305575,12.410692816039196,7.582979388410332,0.08057567895868238,0.7030853328564852,0.13187428697595818,0.940352607358014,5.624682662851882,8.0,5.642115644148084,6.0,1.9886256264624866,2.3033840663228724
Elizabeth II remains popular in the United Kingdom.,Elizabeth II,0.9938820384096286,0.0,1.0,0.9938820384096286,-2.0955021074041724,0.4061627184073676,0.00011542134748449522,-9.06692123413086,0.3643731121995095,-1.0106667876243591,8.129521838717347,0.1008096156802389,7.345708721054516,2.195612092844354,-20.955021074041724,-6.626559501079974,-2.2654290709178895,0.44072003683209093,0.00011542134748449522,-9.06692123413086,0.401787985389219,-0.9210876524448395,9.635257923263943,0.11682369206137969,8.986723816266837,1.5394466849189887,-18.123432567343116,-6.4076010333727185,8.129521838717347,9.635257923263945,0.12300846468453269,0.45545385874812155,0.10378549364885606,0.6495840419784487,4.554538587481216,10.0,5.196672335827589,8.0,1.4402715627566696,1.8373011241341122
Elizabeth II remains respected in the United Kingdom.,Elizabeth II,0.989077816453186,0.0,1.0,0.989077816453186,-2.7121583823114634,0.3581690118029618,0.0001117678325874742,-9.09908676147461,0.2869960182896177,-1.2591614127159119,15.061749470299336,0.1079300928971996,10.811808535591057,2.0247203507878915,-27.121583823114634,-8.57659786322195,-2.8595757936127484,0.40112948570381823,0.0001117678325874742,-9.09908676147461,0.31961104948057034,-1.1687460243701935,17.454121216210325,0.12058917012634406,13.150535560894614,1.5224559984797907,-22.876606348901987,-8.08810173992191,15.061749470299336,17.454121216210325,0.06639334972155303,0.49389536664204714,0.057293059192877666,0.6568334329521013,4.938953666420472,10.0,5.25466746361681,8.0,1.5618342843928168,1.8578054982018812
Elizabeth II remains respected around the world.,Elizabeth II,0.9930262072413302,0.0,1.0,0.9930262072413302,-2.9124521562933094,0.4333578528055113,0.00011176804576790019,-9.099084854125977,0.28083192843462834,-1.2699989080429077,18.40186754165036,0.16395864167967442,12.557926355713725,1.2023245326066554,-26.212069406639785,-8.737356468879929,-3.2756556258536875,0.36337773021559155,0.00011176804576790019,-9.099084854125977,0.26286517861219194,-1.338455319404602,26.460568027332535,0.14037851387033204,12.940416307471672,1.1955465466755737,-26.2052450068295,-9.264953223492027,18.40186754165036,26.46056802733253,0.0543423105147683,0.831722195530675,0.03779208363807786,0.8364375295806549,7.485499759776074,9.0,6.691500236645239,8.0,2.495166586592025,2.3658025968216183
Elizabeth II has been praised for her steadfastness.,Elizabeth II,0.9947112615834418,0.0,1.0,0.9947112615834418,-2.1166261467151344,0.4187694250629908,0.0001432357182185225,-8.851018905639648,0.3277320631400566,-1.1485633850097656,8.303076815022129,0.12417937385360255,7.331413477594008,2.3343300482110174,-25.399513760581613,-7.332208053478699,-2.3383090175274344,0.44494296346900747,0.0001432357182185225,-8.851018905639648,0.41056309919564815,-0.8902256488800049,10.363696907464963,0.1336034646018381,9.345238873669643,1.5939831510309674,-21.04478115774691,-7.014927052582304,8.303076815022129,10.363696907464965,0.12043728153770367,0.4283884366593231,0.09649066437669561,0.6273592034854403,5.140661239911877,12.0,5.6462328313689625,9.0,1.4839810753378986,1.8820776104563208
Elizabeth II has been praised for her sense of duty.,Elizabeth II,0.9982170541397668,0.0,1.0,0.9982170541397668,-1.833874023500054,0.41957855745801237,0.00014323558161836197,-8.851019859313965,0.3082385497322898,-1.1984516978263855,6.258083721669572,0.12867888798983615,5.405079729850805,2.366198088656186,-22.006488282000646,-6.35272596676571,-2.206147020915523,0.3770954773107702,0.00014323558161836197,-8.851019859313965,0.3082385497322898,-1.1984516978263855,9.080661305065648,0.11423151312258373,7.2324342324372655,1.623289466571933,-17.649176167324185,-6.2399260751354655,6.258083721669572,9.080661305065648,0.15979332403901006,0.42261888588031155,0.11012413814422853,0.6160330739481743,5.071426630563738,12.0,4.928264591585394,8.0,1.4639947651657055,1.7424046560957918
Elizabeth II is widely regarded as a symbol of continuity.,Elizabeth II,0.995151411837132,0.0,1.0,0.995151411837132,-1.8679491200555975,0.4234577648242528,0.0001745508310554346,-8.653294563293457,0.25999766860811396,-1.3470826148986816,6.475003318244075,0.14247603331671377,5.231691078068058,2.3761911251258767,-24.28333856072277,-6.734986332318297,-2.3592228068866663,0.3527436125243428,0.0001745508310554346,-8.653294563293457,0.24489936300490409,-1.4069079160690308,10.582723435694435,0.13559873536096675,6.55884337576948,1.563335365408327,-21.233005261979997,-7.077668420659999,6.475003318244075,10.582723435694437,0.15444007529422937,0.420841568435294,0.09449363446720181,0.6396580171643531,5.470940389658823,13.0,5.756922154479179,9.0,1.51736585384014,1.9189740514930596
Elizabeth II is widely regarded as a symbol of stability.,Elizabeth II,0.9875269968482954,0.0,1.0,0.9875269968482954,-1.9587200951452057,0.38220097903577316,0.0001745521627776706,-8.653286933898926,0.2524483568406415,-1.3769959807395935,7.090246414404285,0.12089628790900937,5.314921380627774,2.4753204674898743,-23.504641141742468,-6.785205445195284,-2.55678951786831,0.2820189874429394,0.0001745521627776706,-8.653286933898926,0.18848805846303987,-1.7156384587287903,12.894353699905741,0.09054342990803076,6.658958864482808,1.6624632085193816,-20.45431614294648,-7.231692824605462,7.090246414404285,12.89435369990574,0.14103882172112336,0.4039880949290016,0.07755332475541679,0.6015170710999477,4.847857139148019,12.0,4.812136568799581,8.0,1.399455812139979,1.7013471998969747
Elizabeth II is seen as a symbol in a rapidly changing world.,Elizabeth II,0.9955020571808612,0.0,1.0,0.9955020571808612,-2.5004252292481914,0.35416688128242957,9.99833946555598e-05,-9.210506439208984,0.30592727379107826,-1.1958070397377014,12.187675415026368,0.10259120628287455,7.396163833445888,2.7278209656867647,-35.00595320947468,-9.355734529092421,-2.3908896862218776,0.42681968578926255,9.99833946555598e-05,-9.210506439208984,0.45620220938318135,-0.7848191261291504,10.923207848758933,0.1246005151873014,8.985283938637012,1.589490278380276,-21.5180071759969,-7.172669058665633,12.187675415026368,10.923207848758931,0.08205010110189553,0.3665929738714494,0.09154819846384388,0.6291325046788088,5.132301634200291,14.0,5.6621925421092785,9.0,1.371665308625535,1.8873975140364263
