concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Marilyn Monroe received a Golden Globe Award nomination for The Prince and the Showgirl.,Marilyn Monroe,2.1430273201641905e-05,0.9992949652838554,0.0,0.9992949652838554,-1.4554814693884426,0.6151534134282884,0.0009334540992511938,-6.976618766784668,0.7555751087728646,-0.2990874797105789,4.286546809914795,0.1582615058545995,5.261253705865993,2.649715953416828,-32.02059232654574,-6.826813222150514,-1.3896575285673154,0.6454463252752035,0.0009334540992511938,-6.976618766784668,0.966889886001274,-0.03384015802294016,4.013475316961885,0.16466752326222428,5.351730050530527,1.8651235079111004,-25.013835514211678,-5.895817571861324,4.286546809914795,4.013475316961885,0.2332880158189331,0.3773989429736771,0.24916062041636738,0.5361575229513778,8.302776745420896,22.0,9.650835413124799,18.0,1.7701579498644389,2.274723721578607
Marilyn Monroe's final completed film was The Misfits.,Marilyn Monroe,0.995304444054399,0.0,1.0,0.995304444054399,-1.3675993814891518,0.6585333326364295,0.0003876017475394785,-7.855532169342041,0.8415917597613415,-0.17246022820472717,3.9259147503281238,0.1542977488715884,5.652591334778927,1.75443288867422,-23.249189485315583,-5.638756703409156,-1.4164057794017328,0.6796698475349353,0.0003876017475394785,-7.855532169342041,0.9337042325532373,-0.06859555840492249,4.1222774072939705,0.15572759389245375,6.294981752778767,1.3135284427325566,-21.246086691025994,-5.485715995094847,3.925914750328124,4.1222774072939705,0.2547177062152002,0.5699847548775002,0.24258435354947167,0.7613082195005098,9.689740832917506,17.0,11.419623292507646,15.0,2.350107349351725,2.948534055456295
The Misfits was released in 1961.,Marilyn Monroe,0.9985889762314736,0.0,1.0,0.9985889762314736,-1.930977348504322,0.43861888290645357,0.00032251866224729215,-8.039349555969238,0.43506059813230147,-0.832593709230423,6.896246985648532,0.1297432963034524,5.243470333693653,2.5106423908777726,-27.033682879060507,-7.225055659724355,-1.958602449772033,0.46690669735400797,0.00032251866224729215,-8.039349555969238,0.423991697343982,-0.8580414056777954,7.089412328783094,0.14747506330653481,5.981973476312572,1.74607714778017,-21.54462694749236,-6.495949439364741,6.896246985648532,7.089412328783094,0.14500640740986434,0.3983044354040319,0.1410554152619941,0.572712380590585,5.576262095656446,14.0,6.299836186496436,11.0,1.4903187329143202,1.8994720792101911
The Misfits co-starred Clark Gable.,Marilyn Monroe,0.999265807051635,0.0,1.0,0.999265807051635,-2.5177097178171746,0.4522679578984955,0.00032251866224729215,-8.039349555969238,0.44612798321394814,-0.8071494102478027,12.400164241644378,0.18525087294771875,7.90175185739748,1.2778543867531198,-32.73022633162327,-9.077731484323795,-2.387944166335122,0.48854078970203824,0.00032251866224729215,-8.039349555969238,0.5159556228493819,-0.6709774136543274,10.891080661675668,0.18358410744173667,8.341322900278533,1.208605695180313,-28.655329996021464,-8.272081243460276,12.400164241644378,10.891080661675668,0.08064409313560758,0.782561777277992,0.09181825303331681,0.8273997085962838,10.173303104613897,13.0,9.928796503155406,12.0,2.82156661419403,2.866196666912894
The Misfits co-starred Montgomery Clift.,Marilyn Monroe,0.9998403356477096,0.0,1.0,0.9998403356477096,-2.4470774646449303,0.4871929411788982,0.00032251804709234927,-8.039351463317871,0.5159562594222438,-0.6709760427474976,11.554528807321732,0.19304125703353114,8.063203463898294,1.2006260152061714,-34.25908450502902,-9.156125471596752,-2.3218600415409756,0.5233621023001421,0.00032251804709234927,-8.039351463317871,0.5857834719772728,-0.5348050594329834,10.194619096576703,0.18957566947064589,8.463938241515036,1.1313777223041774,-30.184180540032685,-8.371585434226937,11.554528807321732,10.194619096576703,0.08654615144205034,0.8328988272241294,0.09809096254864436,0.8838781074488439,11.660583581137812,14.0,11.49041539683497,13.0,3.116422049318517,3.1868678376668758
Marilyn Monroe died shortly after filming The Misfits.,Marilyn Monroe,0.9741022601145336,0.0229086891849594,1.0,0.9741022601145336,-1.17398171649711,0.6519780016795836,0.000592120800729239,-7.43179988861084,0.9032490609730821,-0.10297251120209694,3.23484727454586,0.15794795929887284,3.940648109340659,1.7473083978353263,-18.78370746395376,-4.69592686598844,-1.1378602798921444,0.6834552537851503,0.000592120800729239,-7.43179988861084,0.9477580044560493,-0.05365607887506485,3.1200851087415464,0.15262474485025257,4.1824818523781975,1.4387739927819307,-17.067904198382166,-4.4069139143331855,3.23484727454586,3.1200851087415464,0.3091336051221738,0.5723088157985515,0.3205040776606698,0.6950361940213121,9.156941052776824,16.0,10.425542910319683,15.0,2.289235263194206,2.691863604455929
She has been referred to as a pop icon.,Marilyn Monroe,0.9976882691748968,0.0,1.0,0.9976882691748968,-2.663982982662591,0.27567120526491545,0.00021729500745960837,-8.43425464630127,0.1141061182303165,-2.170626401901245,14.353344520246518,0.11403223336911333,5.531499667365288,1.8247223912733483,-29.3038128092885,-8.83543200138367,-3.347094794114431,0.15971397978342225,0.00021729500745960837,-8.43425464630127,0.09763495028651042,-2.3727669715881348,28.420047502520134,0.027083602607095927,6.937468979464494,1.206269557823314,-20.082568764686584,-8.198674366306273,14.353344520246518,28.42004750252013,0.06967017328884022,0.5480285685003123,0.03518642957621114,0.8290021028172818,6.028314253503436,11.0,4.974012616903691,6.0,1.8176051361111185,2.030632147596617
She has been referred to as a cultural icon.,Marilyn Monroe,0.9975896788003032,0.0,1.0,0.9975896788003032,-2.5245562564920294,0.34937757030256206,0.0002172937640911595,-8.434260368347168,0.11410609102530116,-2.170626640319824,12.485353739523442,0.14839279545713316,6.145664983322562,1.56607423382508,-27.770118821412325,-8.37300586492829,-3.0914805326610804,0.2948423114224369,0.0002172937640911595,-8.434260368347168,0.18634626184100309,-2.1630117297172546,22.00963985601735,0.1131165621243217,8.382965032837491,0.947619355628894,-18.548883195966482,-7.572549854767193,12.485353739523442,22.00963985601735,0.0800938460265179,0.638539335110275,0.0454346371199983,1.0552760389073557,7.023932686213025,11.0,6.331656233444135,6.0,2.1177953884437923,2.5848878331084295
Her films are still popular today.,Marilyn Monroe,0.9640844253909104,0.0,1.0,0.9640844253909104,-2.7126843370497227,0.25813426541945395,0.0006276711668775778,-7.3734941482543945,0.1899857485144854,-1.7377421855926514,15.069673352418723,0.054146561210442215,6.392373133522909,1.8144803125434337,-21.70147469639778,-7.672629959785572,-2.795202668224062,0.27811945095957097,0.0006276711668775778,-7.3734941482543945,0.26173353039033603,-1.340428352355957,16.365945274132958,0.05868652311192217,7.251095095616369,1.562035630217473,-19.566418677568436,-7.395411124145054,15.069673352418723,16.365945274132958,0.06635843900621093,0.5511219896336367,0.06110248954458748,0.6401902624082755,4.408975917069093,8.0,4.481331836857929,7.0,1.5588083845238665,1.6937842260974794
Monroe's private life received much attention.,Marilyn Monroe,0.9976435440118449,0.0,1.0,0.9976435440118449,-2.758480502575615,0.3907503347233124,0.00013311903697424334,-8.924266815185547,0.24146931393409643,-1.4210128784179688,15.775853358270671,0.1480393806812635,9.199690206958552,1.5893132153763592,-30.343285528331762,-9.148844818554306,-2.758480502575615,0.3907503347233124,0.00013311903697424334,-8.924266815185547,0.24146931393409643,-1.4210128784179688,15.775853358270671,0.1480393806812635,9.199690206958552,1.5893132153763592,-30.343285528331762,-9.148844818554306,15.775853358270671,15.775853358270671,0.06338801314197932,0.6292025953884702,0.06338801314197932,0.6292025953884702,6.921228549273172,11.0,6.921228549273172,11.0,2.086828926021359,2.086828926021359
Marilyn Monroe struggled with substance abuse.,Marilyn Monroe,0.9827442948384946,0.0,1.0,0.9827442948384946,-1.4836497606553498,0.6093666369063745,0.00015457932520790437,-8.774803161621094,0.6719627303219634,-0.39755240082740784,4.409008175526113,0.15179249334197106,6.517308502739943,1.468426202256634,-16.320147367208847,-4.920709576394389,-1.5922594966381438,0.6031070275648156,0.00015457932520790437,-8.774803161621094,0.7071990354493277,-0.4196960087865591,4.914841459593783,0.16654073287596993,7.039282530761161,1.2012858055505975,-15.922594966381439,-5.035166635409751,4.409008175526113,4.914841459593783,0.22680837961491718,0.6810011960173616,0.20346536266149493,0.8324413685564692,7.491013156190978,11.0,8.324413685564693,10.0,2.2586254489728583,2.6324107431861155
Marilyn Monroe struggled with anxiety.,Marilyn Monroe,0.961372127035972,0.0,1.0,0.961372127035972,-1.7931861213422962,0.5548954306450796,0.00015457932520790437,-8.774803161621094,0.5590455476762695,-0.6023507416248322,6.008566021598965,0.16751199766544456,7.2367762287383375,1.271441090695446,-17.931861213422962,-5.670552412044728,-1.9482566506307597,0.54188787502408,0.00015457932520790437,-8.774803161621094,0.4461276641184627,-0.80715012550354,7.016444797354058,0.18443247681815997,7.800393785837888,1.0043011162525948,-17.534309855676838,-5.844769951892279,6.008566021598965,7.016444797354058,0.16642906084501768,0.7865091094806644,0.14252232132961493,0.9957173041202585,7.865091094806645,10.0,8.961455737082327,9.0,2.4871601864296315,2.9871519123607757
Marilyn Monroe was married three times.,Marilyn Monroe,0.9502164321685784,0.0,1.0,0.9502164321685784,-0.9927842161546736,0.6206735699401628,0.013189605453063762,-4.328326225280762,0.6410954730245162,-0.4445768892765045,2.698737891566571,0.14399739328596922,1.9475067133532598,1.5844762418298863,-10.92062637770141,-3.2926927427721444,-0.991621348822082,0.6461149662782193,0.013189605453063762,-4.328326225280762,0.8154534912130661,-0.22740881890058517,2.695601441424388,0.15127722149063527,2.142242509823821,1.2166003721053376,-9.91621348822082,-3.1357820387261053,2.698737891566571,2.695601441424388,0.3705435800656866,0.6311233791963431,0.3709747237230991,0.8219625958764843,6.942357171159774,11.0,8.219625958764842,10.0,2.093199445215463,2.5992739544342163
Marilyn Monroe was married to James Dougherty.,Marilyn Monroe,0.9959287206210476,0.0,1.0,0.9959287206210476,-1.1260691569468084,0.6180239063510402,0.010122465403949977,-4.592998027801514,0.7514895564583299,-0.28569796681404114,3.0835118452799786,0.15466092537132564,2.58480744763384,1.9207546737922367,-16.891037354202126,-4.361247091532815,-1.2000709664616107,0.6271239133135317,0.010122465403949977,-4.592998027801514,0.9770680538902515,-0.023198973387479782,3.320352548047336,0.17212602161647864,2.9215305542686822,1.3381797720666069,-15.600922564000939,-4.3269174037729625,3.0835118452799786,3.320352548047336,0.32430554840602577,0.5206286954000495,0.3011728379831501,0.7472837513121711,7.8094304310007425,15.0,9.714688767058224,13.0,2.016386266842086,2.6943698826771127
Marilyn Monroe was married to Joe DiMaggio.,Marilyn Monroe,0.9972936577649306,0.0,1.0,0.9972936577649306,-0.7993121037694176,0.6510618620221303,0.013189756396983037,-4.328314781188965,0.7560265115327935,-0.27969682216644287,2.224010513720377,0.1247460043644051,1.3945769158843035,2.190491100993452,-11.190369452771847,-2.990752037406661,-0.8250220935988182,0.6664261033711023,0.013189756396983037,-4.328314781188965,0.8698796548340204,-0.147360029630363,2.2819311808444116,0.13770112231546897,1.6008564073016656,1.6079179634475758,-9.900265123185818,-2.8579603669599978,2.224010513720377,2.281931180844412,0.44963816215381847,0.45651863161939843,0.4382253103837941,0.6219222763429273,6.391260842671578,14.0,7.463067316115127,12.0,1.708136310198654,2.154401961969683
Marilyn Monroe was married to Arthur Miller.,Marilyn Monroe,0.991949291939752,0.0,1.0,0.991949291939752,-1.2657228758337926,0.5954662561857474,0.0019185775507442355,-6.256171226501465,0.5988091358218388,-0.5464228987693787,3.5456548781685195,0.14855296612246258,3.6289820560921857,1.740564062535717,-15.188674510005512,-4.384592658492645,-1.3898566365722218,0.6027844883467333,0.0019185775507442355,-6.256171226501465,0.7181401286293204,-0.40852256352081895,4.01427451158537,0.17052214891536224,4.236495949041407,1.1579891982042905,-13.898566365722218,-4.395112592669099,3.5456548781685195,4.01427451158537,0.2820353458982286,0.5745263972319201,0.24911101548086875,0.8635659136982569,6.894316766783041,12.0,8.63565913698257,10.0,1.9902178205903696,2.7308351969708924
All of Marilyn Monroe's marriages ended in divorce.,Marilyn Monroe,0.9929317097037332,0.0,1.0,0.9929317097037332,-0.9308318348321336,0.7149732783495311,0.0005825490156628446,-7.448097229003906,0.9168172958717132,-0.08822639845311642,2.5366183477531323,0.12050062608215757,3.6582426376114454,1.851801918012984,-14.893309357314138,-3.7233273393285344,-0.967804630334805,0.7287246810949294,0.0005825490156628446,-7.448097229003906,0.9168172958717132,-0.08822639845311642,2.6321595484420195,0.11877110968888528,4.111485647820314,1.4670075490834382,-13.54926482468727,-3.621193344046247,2.5366183477531323,2.6321595484420195,0.3942256433198841,0.5400145611000434,0.37991617969811214,0.6816597505750964,8.640232977600695,16.0,9.54323650805135,14.0,2.1600582444001737,2.550537241005792
Marilyn Monroe died at the age of 36.,Marilyn Monroe,0.997930987164,0.0,1.0,0.997930987164,-0.8282899145046637,0.6315810527816572,0.0257332406060004,-3.6599717140197754,0.5674293301547846,-0.5666390657424927,2.289400320521574,0.1313705898011633,1.21586344291956,2.379205346038239,-12.424348717569956,-3.2079530447081277,-0.7372948699642924,0.6610864959760475,0.0257332406060004,-3.6599717140197754,0.7609554886597694,-0.3066129647195339,2.0902733982144253,0.12376333434970067,1.1096227820776718,1.855506256003976,-8.847538439571508,-2.554064349876086,2.289400320521574,2.0902733982144253,0.43679560583453525,0.4203084032511785,0.4784063179745914,0.5389364744873474,6.304626048767679,15.0,6.467237693848169,12.0,1.6278474460628458,1.8669307117282672
Marilyn Monroe died from an overdose of barbiturates.,Marilyn Monroe,0.996510797464132,0.0,1.0,0.996510797464132,-0.8358515140336951,0.6510541212044039,0.02573329582360359,-3.6599695682525635,0.8497356792936677,-0.17420867551118135,2.3067774656142546,0.14480168626994816,1.3379301012584912,2.4091371222455766,-15.045327252606512,-3.546217641829611,-0.6051541730072737,0.7248854275577122,0.02573329582360359,-3.6599695682525635,0.9783848379226934,-0.021852191537618637,1.8315345603108186,0.12162722968969207,0.9995838877778067,1.834723557380216,-9.077312595109106,-2.3437520339450932,2.3067774656142546,1.8315345603108184,0.4335051884745707,0.4150863770958341,0.5459902431927335,0.5450412384892961,7.4715547877250135,18.0,8.17561857733944,15.0,1.761062352135724,2.1109356396653087
Marilyn Monroe's death was ruled a probable suicide.,Marilyn Monroe,0.9974265883155968,0.0,1.0,0.9974265883155968,-1.3942970972964153,0.590583574606067,0.0035026169154130627,-5.654244899749756,0.6628556994477861,-0.4111979603767395,4.032139374647101,0.1613844262256829,3.66908005443567,1.7758512932461668,-20.914456459446228,-5.400089437494358,-1.5514176444031853,0.5749420868801789,0.0035026169154130627,-5.654244899749756,0.6628556994477861,-0.4111979603767395,4.71815410852156,0.1836136329357703,4.046796514241193,1.273813488234674,-20.16842937724141,-5.593715866555243,4.032139374647101,4.71815410852156,0.24800730011658428,0.5631102130021542,0.211947294852849,0.7850442857108217,8.446653195032313,15.0,10.205575714240682,13.0,2.1809164770366545,2.8305174256403696
