concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
This period is known as Picasso's Blue Period.,Pablo Picasso,0.9823327752822556,0.0096304531327079,1.0,0.9823327752822556,-2.756146951392293,0.32601220461309643,8.432246531238153e-05,-9.38086223602295,0.09802702096897895,-2.3267784118652344,15.739082517004823,0.14027621602040713,7.568638660689279,1.439435804337855,-27.56146951392293,-8.715701932529031,-3.118730100337416,0.30841760262128776,8.432246531238153e-05,-9.38086223602295,0.07754064393546659,-2.5679774284362793,22.617639265867833,0.152869759170288,8.58792534829534,0.9415078655223524,-24.949840802699327,-8.821100810556754,15.739082517004825,22.61763926586784,0.06353610503786226,0.6947166361892764,0.04421327921296787,1.062126017869427,2.196886898768672,6.947166361892764,10.0,3.004146038840544,8.497008142955416,8.0
This period was known as the Blue Period.,Pablo Picasso,0.9552648988209964,0.0224656770257757,1.0,0.9552648988209964,-2.748516784566972,0.3267725687106544,8.432246531238153e-05,-9.38086223602295,0.14093619906240817,-1.959447979927063,15.61944768899272,0.11589867799096314,8.163705605365308,1.5280896879779453,-24.736651061102748,-8.245550353700915,-3.6277570075665913,0.26215086509773394,8.432246531238153e-05,-9.38086223602295,0.0475198382556954,-3.268312096595764,37.62832185085218,0.1323438063532,9.680134318366735,0.6729501311480499,-21.766542045399547,-8.886153579344162,15.61944768899272,37.62832185085218,0.06402275035017509,0.6544118502123109,0.026575726761446115,1.4859942122219436,1.9632355506369326,5.889706651910798,9.0,3.6399275806728193,8.915965273331661,6.0
The Blue Period was marked by a focus on themes of poverty.,Pablo Picasso,0.9983413106482344,0.0,1.0,0.9983413106482344,-2.595921505412732,0.4108799673950838,0.0002028615344504956,-8.502986907958984,0.3489650971252387,-1.0527833700180054,13.408938078926049,0.1537136918778097,8.243643227979398,1.823439843345244,-33.74697957036551,-9.359728094845273,-3.904112824371883,0.2378418117061427,0.0002028615344504956,-8.502986907958984,0.02698111857863232,-3.6126179695129395,49.60605110487522,0.10171062271037866,9.551339771408909,0.9280188298369716,-27.32878977060318,-10.32931162362599,13.408938078926049,49.60605110487522,0.07457712117946422,0.5484140338654777,0.02015883098386199,1.077564342283522,1.9773349192860243,7.129382440251209,13.0,2.850967271353081,7.542950395984653,7.0
The Blue Period was marked by a focus on themes of suffering.,Pablo Picasso,0.997980613709625,0.0,1.0,0.997980613709625,-2.6632913424400613,0.3883847933861214,0.0005246139693857949,-7.552847862243652,0.3418416944578238,-1.073407530784607,14.343420602134557,0.16256888550263607,7.268058590332604,1.6200947456865344,-34.6227874517208,-9.602633496666964,-4.029228235994067,0.19606505997521256,0.0005246139693857949,-7.552847862243652,0.02698111857863232,-3.6126179695129395,56.21750785162982,0.10289251647348081,7.40496507802578,0.7246737321782619,-28.204597651958466,-10.660335887959768,14.343420602134556,56.21750785162982,0.06971837665076781,0.6172478508818557,0.017788052836479638,1.37993134785519,2.2255187760244812,8.024222061464124,13.0,3.650955172766997,9.65951943498633,7.0
The Blue Period was marked by a focus on themes of social injustice.,Pablo Picasso,0.9982481791325742,4.532036808167325e-05,1.0,0.9982481791325742,-2.626013406045136,0.36710628612703416,0.0007921868954585037,-7.140713214874268,0.23212195324275023,-1.586924970149994,13.818570915985264,0.15714247946586732,6.322216299662891,1.8079513971594512,-36.76418768463191,-9.825642458496182,-3.793250164948404,0.18286761748426916,0.0007921868954585037,-7.140713214874268,0.02529825470060642,-3.6792373657226562,44.40047488319353,0.09177444908929866,6.090814362516119,0.9125301147015934,-30.34600131958723,-10.728931657488024,13.818570915985264,44.40047488319353,0.07236638333152122,0.5531122139517369,0.02252228163394081,1.0958542451248419,2.069556401047405,7.743570995324316,14.0,3.0995438716793635,8.766833960998735,8.0
Many of his works from this period are considered some of his most emotive.,Pablo Picasso,0.9829133433606206,0.0008963009676468,1.0,0.9829133433606206,-2.4444482925900957,0.3951283584614227,9.853087850090922e-05,-9.225140571594238,0.37234664363149805,-0.9899909794330597,11.524189863702718,0.11644658367964421,9.060433696278428,3.110041264394527,-39.11117268144153,-9.777793170360383,-2.59700662343918,0.3814826067500398,9.853087850090922e-05,-9.225140571594238,0.2970892078639802,-1.274249792098999,13.423496256593033,0.11186503402690279,10.17498897787257,2.3575496051781526,-31.164079481270164,-8.99629483877911,11.524189863702718,13.423496256593031,0.08677399555431312,0.3215391420842396,0.0744962400916113,0.42416922969662524,1.2861565683369585,5.144626273347834,16.0,1.4693653136838167,5.0900307563595035,12.0
"""La Vie"" (1903) is a work from this period.",Pablo Picasso,0.9981267785733584,0.0,1.0,0.9981267785733584,-3.066718161540727,0.28323451027431346,0.0001130851007372097,-9.087369918823242,0.02992042491093679,-3.509213924407959,21.47132151165517,0.13202915826441328,6.652921131970932,1.8870432710287408,-46.0007724231109,-11.877348367159062,-3.41045974373507,0.2434800023182537,0.0001130851007372097,-9.087369918823242,0.029425666485026664,-3.526029348373413,30.279161714825033,0.12796788710688842,6.962751971376967,1.3270712587104785,-40.92551692482084,-11.814179106634949,21.47132151165517,30.27916171482504,0.046573751851145956,0.5299295545325995,0.033026013382345,0.753539038266645,2.052408339367873,7.948943317988993,15.0,2.610335799528835,9.042468459199739,12.0
"""The Old Guitarist"" (1903-1904) is a work from this period.",Pablo Picasso,0.9967171718025696,0.0,1.0,0.9967171718025696,-2.0354002062369547,0.5171014379769815,0.0003010663016884009,-8.108180046081543,0.659578088509998,-0.41721658408641815,7.655315217399369,0.1778958136290204,6.370567723181097,2.0504376897749856,-40.70800412473909,-9.102586445125842,-2.004174701421107,0.5551972554472749,0.0003010663016884009,-8.108180046081543,0.7172626776915627,-0.33303840458393097,7.419967680344676,0.18323321157412953,7.141948906328201,1.4365440080910146,-32.06679522273771,-8.016698805684427,7.655315217399369,7.419967680344676,0.1306281938237046,0.48770075042355454,0.1347714765185537,0.6961151168134929,2.1810640612494545,9.75401500847109,20.0,2.7844604672539717,11.137841869015887,16.0
Picasso's Rose Period occurred in the early 1900s.,Pablo Picasso,0.9996188509557594,0.0,1.0,0.9996188509557594,-1.93978162894312,0.43565544885396296,0.00020272634829348872,-8.503653526306152,0.16467192693081348,-1.803800106048584,6.957231546738388,0.16169764860767885,5.2037144462926594,1.946059253780472,-25.21716117626056,-6.993982126357482,-2.075632691171698,0.43772140648293284,0.00020272634829348872,-8.503653526306152,0.16467192693081348,-1.803800106048584,7.969587151698707,0.17507786678843965,5.893749997363897,1.4472766807316944,-22.831959602888674,-6.884094839212146,6.957231546738388,7.969587151698707,0.14373533398767055,0.5138589680953293,0.1254770141746742,0.6909528864200546,1.8527448578247239,6.680166585239282,13.0,2.2916314720683717,7.600481750620601,11.0
Picasso's style began to shift in the early 1900s.,Pablo Picasso,0.9993818751179456,0.0,1.0,0.9993818751179456,-1.9552631556304862,0.41362990362603896,0.0005829096870275811,-7.447478294372559,0.27864273930720945,-1.285219132900238,7.065778178378378,0.14874203749637047,4.359449121701279,2.259923185583926,-27.373684178826807,-7.315924829351736,-2.2062398340699887,0.38779050397928233,0.0005829096870275811,-7.447478294372559,0.2448823141393869,-1.4069775342941284,9.081504148998901,0.16004632851805087,4.988855101466016,1.5856349613517782,-24.268638174769876,-7.317269727146108,7.065778178378378,9.0815041489989,0.1415272281063179,0.44249291585617184,0.11011391764989008,0.6306621791105593,1.6556568872083854,6.194900821986406,14.0,2.0916698175776385,6.937283970216153,11.0
Picasso's shift towards a new palette is known as the Rose Period.,Pablo Picasso,0.9998722739576656,0.0,1.0,0.9998722739576656,-3.928354853231992,0.1770659145909894,2.3066003686919736e-05,-10.67715072631836,0.08221116814146354,-2.498466968536377,50.823297071725634,0.07863505609392785,10.430584931237716,1.979115793219247,-54.99696794524789,-14.698557954464746,-4.631199241057038,0.14588618942330706,2.3066003686919736e-05,-10.67715072631836,0.05583100906715264,-3.0138986110687256,102.63707693136838,0.08056168663391569,11.97789281383449,1.1037786140086148,-46.31199241057038,-14.645137899783425,50.823297071725634,102.63707693136838,0.019676015874938717,0.5052761457546612,0.009743067806468051,0.905978778088733,1.8905702231235948,7.073866040565257,14.0,2.864956450536646,9.05978778088733,10.0
Picasso began to explore themes of love.,Pablo Picasso,0.9715084541897347,0.0084051942596265,1.0,0.9715084541897347,-4.620718521997333,0.1363725455564846,0.00015129327327980952,-8.796290397644043,0.02457319787378394,-3.724582552909851,101.56698402986264,0.07872711963926517,8.341504271246446,0.7064073078045486,-36.96574817597866,-13.06936560343438,-5.792522430419922,0.015603288770373378,0.00015129327327980952,-8.796290397644043,0.010206665709833126,-5.738163113594055,327.838933187208,0.0002790726739991663,5.3172630696556284,0.3258260931289204,-34.75513458251953,-14.188724278155085,101.56698402986264,327.838933187208,0.009845719153243547,1.4156138943521288,0.003050278349426435,3.069121906097089,4.0039607369531485,11.32491115481703,8.0,7.517782628335975,18.414731436582535,6.0
Picasso began to explore themes of the human form.,Pablo Picasso,0.9830732193535348,0.0013043222784012,1.0,0.9830732193535348,-3.657124599814415,0.19019844106972497,0.0004042750679156486,-7.813415050506592,0.024573178764384036,-3.724583625793457,38.74976145631778,0.09501369675694678,6.208807902678112,1.145023009033129,-36.57124599814415,-11.564843422445348,-4.266249746084213,0.1276400236172024,0.0004042750679156486,-7.813415050506592,0.0198918214664784,-3.9174466133117676,71.25391365163252,0.06032318963231916,6.269803412760199,0.7143295968141922,-29.863748222589493,-11.287435859031284,38.74976145631778,71.25391365163252,0.025806610477519715,0.873344895352288,0.014034316836112325,1.3999139955279145,2.761759052194632,8.733448953522881,10.0,3.7038242890456496,9.799397968695402,7.0
Many of his works from this period are characterized by their vibrant colors.,Pablo Picasso,0.0002585592973981,0.9896683905551614,0.0,0.9896683905551614,-2.3554131837694774,0.3639830837925479,0.00011902662741680823,-9.036163330078125,0.29137994757120067,-1.2526954412460327,10.542483945164733,0.11791717647440154,6.698101206675946,2.6343518322565025,-32.97578457277268,-8.813149137955792,-2.5016095496714117,0.336397773989645,0.00011902662741680823,-9.036163330078125,0.1973257544429305,-1.6407658457756042,12.202118078614564,0.11262584179663246,7.132529201088365,1.869501153965148,-25.016095496714115,-7.910783993389784,10.542483945164731,12.202118078614564,0.09485430617692768,0.3796000168828746,0.08195298501106954,0.5349020501426459,1.4203332071893207,5.314400236360244,14.0,1.6915088035443555,5.34902050142646,10.0
"""The Family of Saltimbanques"" is a work by Pablo Picasso.",Pablo Picasso,0.9963214273868364,0.0,1.0,0.9963214273868364,-1.5477533197126832,0.5877288725262574,2.529485761822161e-05,-10.584909439086914,0.6514769270826354,-0.4290982037782669,4.700896897250558,0.14564962950528426,7.083838192835451,2.248135295545704,-24.76405311540293,-6.191013278850733,-1.733832539632038,0.6024152824900036,2.529485761822161e-05,-10.584909439086914,0.6737525548773479,-0.3948923647403717,5.662313417033671,0.16212882768693346,9.217876452444422,1.2804985009505496,-19.07215793595242,-5.750471983268478,4.700896897250558,5.662313417033671,0.21272536323544475,0.4448130866417734,0.1766062607894058,0.7809458576153523,1.7792523465670935,7.117009386268374,16.0,2.590104391292436,8.590404433768875,11.0
Pablo Picasso began to explore the world of Surrealism in the 1920s.,Pablo Picasso,0.9994852266412932,0.0,1.0,0.9994852266412932,-1.7446071797601488,0.5166328462683202,0.0001666115814691954,-8.699845314025879,0.5216251713614739,-0.6727796643972397,5.723652667147987,0.15816238609101796,5.960055252055075,2.6928697060204327,-31.402929235682677,-7.401741403890837,-2.0041872675218864,0.5341457000439809,0.0001666115814691954,-8.699845314025879,0.6297861539359011,-0.4623749554157257,7.420060920992163,0.17453763968672387,7.735932418296467,1.5374762336325434,-26.054434477784525,-7.226199958682226,5.723652667147987,7.420060920992163,0.17471360652956697,0.37135105265743307,0.1347697829772382,0.6504165580740937,1.5755090852090015,6.684318947833795,18.0,2.3451102505469463,8.455415254963219,13.0
Pablo Picasso began to explore the world of Surrealism in the 1930s.,Pablo Picasso,0.0027972329012362,0.9958837909078704,0.0,0.9958837909078704,-1.8064738206285256,0.4927408562915342,0.0001666115814691954,-8.699845314025879,0.3860250792964258,-0.9543856084346771,6.088938842403851,0.16188800552918237,5.8654573205835785,2.7371188699188256,-32.51652877131346,-7.664219331614409,-2.089848770262716,0.5010644831530463,0.0001666115814691954,-8.699845314025879,0.4134641887870466,-0.8831843733787537,8.083692577156897,0.1805508918976852,7.558440322604205,1.5817253975309362,-27.16803401341531,-7.535056899147586,6.088938842403851,8.083692577156897,0.16423222927383027,0.3653476694016058,0.12370584240497037,0.6322209920641054,1.5500388871474582,6.576258049228905,18.0,2.279505204311844,8.218872896833371,13.0
Surrealism is a movement.,Pablo Picasso,0.9930366727003728,0.0,1.0,0.9930366727003728,-3.442682704755238,0.38836031205172045,2.338683589110923e-06,-12.965922355651855,0.25804432312306663,-1.3546239137649536,31.270735894496195,0.1242417720947466,20.042649203432536,1.201004900195628,-24.098778933286667,-9.108482279685562,-4.3399720072746275,0.38786962133797126,2.338683589110923e-06,-12.965922355651855,0.25804432312306663,-1.3546239137649536,76.70539211526635,0.1495528465932621,25.01815294356851,0.6356266558107008,-21.69986003637314,-9.704472428712279,31.270735894496195,76.70539211526635,0.03197878052418987,0.8326360698754127,0.013036893136499255,1.5732505722633117,2.2029479735125412,5.828452489127889,7.0,3.5178952252212103,7.866252861316559,5.0
Surrealism emphasized the subconscious.,Pablo Picasso,0.9936969504832864,0.0001784284281315,1.0,0.9936969504832864,-4.522408829203674,0.39453687269527,2.338683589110923e-06,-12.965922355651855,0.1872851241046647,-1.6751230955123901,92.05708089867154,0.16771333801866914,24.909902354325336,0.7101499414204437,-31.656861804425716,-11.9651690890357,-5.257040212551753,0.31167560887918194,2.338683589110923e-06,-12.965922355651855,0.09480967741161095,-3.867597997188568,191.9126292659197,0.14760363773338533,25.283769860913512,0.6079423049061304,-31.542241275310516,-12.877066078044217,92.05708089867154,191.9126292659197,0.010862825436543152,1.4081533232260746,0.005210704495191773,1.644892931335656,3.725623501105347,9.857073262582523,7.0,4.029148363283244,9.869357588013935,6.0
Surrealism emphasized the irrational.,Pablo Picasso,0.985102831300177,0.0,1.0,0.985102831300177,-4.770719071584089,0.3710582912219988,2.338683589110923e-06,-12.965922355651855,0.021732009747300562,-3.8289690017700195,118.00406482998444,0.1807460873383086,23.600854834990653,0.4854556769741644,-33.39503350108862,-12.622136238364448,-5.546735495328903,0.284283930493699,2.338683589110923e-06,-12.965922355651855,0.012634642255161971,-4.7366838455200195,256.3991719017416,0.158161907469391,23.318920211370585,0.3832480404598511,-33.28041297197342,-13.58667170173952,118.00406482998444,256.3991719017416,0.00847428435148196,2.0599202922766917,0.003900168602663133,2.609276224348392,5.450036813979612,14.419442045936842,7.0,6.391395347629404,15.65565734609035,6.0
He created many works.,Pablo Picasso,0.9954392091379284,0.0,1.0,0.9954392091379284,-4.229784870147705,0.04748475025811978,0.00043670098381535323,-7.73626184463501,0.012931436598756086,-4.3480939865112305,68.70245063587086,0.00241166354458545,4.074340376162527,0.5835740531204577,-21.148924350738525,-9.458086499850388,-4.229784870147705,0.04748475025811978,0.00043670098381535323,-7.73626184463501,0.012931436598756086,-4.3480939865112305,68.70245063587086,0.00241166354458545,4.074340376162527,0.5835740531204577,-21.148924350738525,-9.458086499850388,68.70245063587086,68.70245063587086,0.014555521538818018,1.7135785846763585,0.014555521538818018,1.7135785846763585,3.8316782001242173,8.567892923381793,5.0,3.8316782001242173,8.567892923381793,5.0
