concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_v2_no_stopwords,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords
Freddie Mercury's songwriting skills shaped Queen's sound.,Freddie Mercury,0.9918531181908856,0.0,1.0,0.9918531181908856,-2.804100492207164,0.2583824683442699,5.054614374474869e-05,-9.892623901367188,0.06213437051677631,-2.778455972671509,16.512216356634536,0.12403200794336332,6.553995676328426,1.6355751484586412,-30.845105414278805,-9.30014920710206,-2.804100492207164,0.2583824683442699,5.054614374474869e-05,-9.892623901367188,0.06213437051677631,-2.778455972671509,16.512216356634536,0.12403200794336332,6.553995676328426,1.6355751484586412,-30.845105414278805,-9.30014920710206,16.512216356634536,16.512216356634536,0.060561221970556633,0.6114057192311803,0.060561221970556633,0.6114057192311803,2.027803365367206,6.725462911542983,11.0,2.027803365367206,6.725462911542983,11.0
Freddie Mercury's vocal range shaped Queen's sound.,Freddie Mercury,0.9969968645598682,0.0,1.0,0.9969968645598682,-3.4580695421434937,0.3351965781652059,1.0511041468982453e-07,-16.068254470825195,0.08704898802652383,-2.483695149421692,31.755614429900334,0.18354404676009226,20.082053018588713,1.00588787104864,-34.58069542143494,-10.935376060429066,-3.4580695421434937,0.3351965781652059,1.0511041468982453e-07,-16.068254470825195,0.08704898802652383,-2.483695149421692,31.755614429900334,0.18354404676009226,20.082053018588713,1.00588787104864,-34.58069542143494,-10.935376060429066,31.755614429900334,31.755614429900334,0.03149049445122446,0.9941465930566379,0.03149049445122446,0.9941465930566379,3.143767562155511,9.941465930566379,10.0,3.143767562155511,9.941465930566379,10.0
Queen had a unique sound.,Freddie Mercury,0.9689550656934136,0.0,1.0,0.9689550656934136,-3.373910586039225,0.22512236423300103,0.00092010428554055,-6.991023540496826,0.023476941021778757,-3.7570382356643677,29.192463774217014,0.08991369448271817,5.480727459223327,0.7797873205933261,-20.24346351623535,-8.264359373570665,-4.02159671485424,0.18004849357487948,0.00092010428554055,-6.991023540496826,0.014389167103141778,-4.362508773803711,55.79011565261153,0.08690458601106346,5.721599231348121,0.3809914754970117,-16.08638685941696,-8.04319342970848,29.19246377421701,55.79011565261153,0.034255416320263,1.282400949067905,0.01792432204705763,2.6247306417957987,3.1412279708772455,7.694405694407429,6.0,5.2494612835915975,10.498922567183195,4.0
Freddie Mercury wrote many of the band's most popular songs.,Freddie Mercury,0.9972615253812052,0.0,1.0,0.9972615253812052,-1.726880799125259,0.3891839057258797,0.010945887230652245,-4.514791488647461,0.22707456053177655,-1.5573596954345703,5.623086987443676,0.13390811271474448,2.3056584152225876,2.2062493931531697,-20.72256958950311,-5.982090565400187,-1.885685456264764,0.38619585458694505,0.010945887230652245,-4.514791488647461,0.14117328759634434,-1.9578041434288025,6.590870647583175,0.15892999589566204,2.604650543085104,1.4952468329917916,-18.85685456264764,-5.9630609924504805,5.623086987443676,6.590870647583175,0.1778382589906567,0.45325791504051177,0.151725022909787,0.6687859007192357,1.5701314755658078,5.439094980486141,12.0,2.114886713280027,6.6878590071923565,10.0
"Freddie Mercury wrote ""Bohemian Rhapsody."".",Freddie Mercury,0.998514219366574,0.0,1.0,0.998514219366574,-2.0962624236566296,0.6035568886080623,3.0993576381107544e-06,-12.68431568145752,0.991611279146997,-0.008424104191362858,8.135705196651923,0.20002162401124257,13.362200807288984,0.833607085601026,-23.058886660222925,-6.952515921390071,-2.0962624236566296,0.6035568886080623,3.0993576381107544e-06,-12.68431568145752,0.991611279146997,-0.008424104191362858,8.135705196651923,0.20002162401124257,13.362200807288984,0.833607085601026,-23.058886660222925,-6.952515921390071,8.135705196651923,8.135705196651923,0.12291497489505013,1.1996059261888419,0.12291497489505013,1.1996059261888419,3.978642753455163,13.19566518807726,11.0,3.978642753455163,13.19566518807726,11.0
"Freddie Mercury wrote ""Somebody to Love."".",Freddie Mercury,0.9981251239799688,0.0,1.0,0.9981251239799688,-2.772371847079032,0.4686817953489014,2.759682249372322e-06,-12.800395011901855,0.13995951820947314,-1.9664020538330078,15.996530373679494,0.21501417200165365,14.980884897768565,0.7260631454469058,-24.951346623711288,-8.317115541237095,-3.1161468928912655,0.4050079572388606,2.759682249372322e-06,-12.800395011901855,0.11020571722605019,-2.2432488203048706,22.5592886100738,0.2054017245648871,15.789863970880806,0.7043778300011025,-24.929175143130124,-8.813794396547216,15.996530373679494,22.5592886100738,0.0625135561674917,1.377290675433582,0.04432763892889124,1.4196926101413991,4.131872026300746,12.395616078902238,9.0,4.0154970873256515,11.357540881131193,8.0
"Freddie Mercury wrote ""Don't Stop Me Now."".",Freddie Mercury,0.9950575761701992,0.0,1.0,0.9950575761701992,-2.7532526648021305,0.5168977655809395,1.2990084675824788e-06,-13.553909301757812,0.5588556480165524,-0.9944553980603814,15.693594960300787,0.22704971442069813,16.077317557285443,0.5604527299145668,-27.532526648021303,-8.706549394702835,-2.7532526648021305,0.5168977655809395,1.2990084675824788e-06,-13.553909301757812,0.5588556480165524,-0.9944553980603814,15.693594960300787,0.22704971442069813,16.077317557285443,0.5604527299145668,-27.532526648021303,-8.706549394702835,15.693594960300787,15.693594960300787,0.06372026310922668,1.7842717978239413,0.06372026310922668,1.7842717978239413,5.642362845927121,17.842717978239413,10.0,5.642362845927121,17.842717978239413,10.0
Freddie Mercury collaborated with other artists.,Freddie Mercury,0.9933198272216118,0.0,1.0,0.9933198272216118,-2.45233459278409,0.42401541839836543,0.0003420304302662778,-7.9806108474731445,0.13995951820947314,-1.9664020538330078,11.61543239456258,0.18740900464914165,7.242110373636367,0.7439325977486483,-17.166342149488628,-6.488267464027554,-2.8580825134801366,0.3309661136150398,0.0003420304302662778,-7.9806108474731445,0.10287325915977207,-2.343867540359497,17.428076774429375,0.1580366269127104,7.296709143198268,0.7264012215274639,-17.14849508088082,-7.00084380079756,11.61543239456258,17.428076774429375,0.08609236109609836,1.344207799236496,0.0573786776901975,1.3766496673797124,3.5564395471732078,9.409454594655472,7.0,3.372089239652479,8.259898004278275,6.0
Freddie Mercury collaborated with Montserrat Caballé.,Freddie Mercury,0.996776274397872,0.0,1.0,0.996776274397872,-1.8129806887707673,0.6092965935162964,0.0003420310826381735,-7.980608940124512,0.967851680559479,-0.03271681349724531,6.128687945417813,0.21186667691317065,6.88753907695956,0.5419072060345916,-18.129806887707673,-5.733148330416478,-2.0124399670684294,0.5678505335006522,0.0003420310826381735,-7.980608940124512,0.9591532987899626,-0.041704364120960236,7.481549830151237,0.21822965988420803,7.254981159631488,0.5243757183967825,-18.111959703615867,-6.037319901205289,6.128687945417813,7.481549830151237,0.16316706102611442,1.8453343835700293,0.13366214523759784,1.9070295685265197,5.835459696704091,18.45334383570029,10.0,5.721088705579559,17.163266116738676,9.0
"Freddie Mercury collaborated on the song ""Barcelona."".",Freddie Mercury,0.9982434227908064,0.0,1.0,0.9982434227908064,-3.4588410523720086,0.4371615873645755,2.0210107683935626e-08,-17.717082977294922,0.35892169729866,-1.0620172321796417,31.780123664592686,0.1496556643587456,28.22680095653224,1.4873295649149862,-34.588410523720086,-10.937815789989289,-3.6276842687511817,0.5118067216775743,2.0210107683935626e-08,-17.717082977294922,0.5813338065990458,-0.5665268152952194,37.62558491083699,0.15536446625810524,34.61796229043189,1.0746344123740996,-29.021474150009453,-10.26064058575089,31.780123664592686,37.62558491083699,0.031466208582257155,0.6723459437566943,0.026577659918636323,0.9305490206579035,2.12614455784662,6.723459437566944,10.0,2.631990090934817,7.444392165263228,8.0
"""Barcelona"" is an opera-rock song.",Freddie Mercury,0.9873469495659736,0.0009003436807795,1.0,0.9873469495659736,-2.9254716992378236,0.27512744243321874,2.7919955849606817e-05,-10.48616886138916,0.23568340009978664,-1.4588107466697693,18.643017873509404,0.06994641171845357,9.193571264371815,2.0691820525740408,-29.254716992378235,-9.251153799954597,-3.1208500303328037,0.25405118916097313,2.7919955849606817e-05,-10.48616886138916,0.23568340009978664,-1.4588107466697693,22.665637936707522,0.05634742632909997,10.503496216897076,1.741818684728598,-24.96680024266243,-8.827096878058272,18.643017873509404,22.66563793670752,0.05363938428771982,0.4832827535672903,0.04411964943552182,0.5741125691023433,1.5282742551505022,4.832827535672903,10.0,1.6238355631067893,4.5929005528187465,8.0
Freddie Mercury was known for his electrifying live performances.,Freddie Mercury,0.9989659395094024,0.0,1.0,0.9989659395094024,-1.661282176363536,0.5239741063901966,0.0004120631536580725,-7.7943339347839355,0.6806829378307157,-0.38465866446495056,5.266058533439384,0.17225972748788673,5.055833923032387,1.4394115050727558,-18.274103939998895,-5.509849649902875,-1.964879858876682,0.4743126391261037,0.0004120631536580725,-7.7943339347839355,0.16914436596660828,-1.7770026922225952,7.134055445235291,0.19598457732624597,5.6706263478228465,1.010237403621856,-17.683918729890138,-5.894639576630046,5.266058533439384,7.134055445235291,0.18989534462065255,0.6947283639708399,0.14017272611301082,0.989866338758441,2.3041533145087367,7.642012003679239,11.0,2.969599016275323,8.908797048825969,9.0
His live performances often featured his signature vocal acrobatics.,Freddie Mercury,0.9980180182249834,0.0,1.0,0.9980180182249834,-2.631230576069356,0.38078229551511256,0.0007620385184278669,-7.179513454437256,0.22783874561061984,-1.5093426704406738,13.890853140319484,0.15492930059882842,7.408056211949231,1.6688305502855776,-31.574766912832274,-9.114850088361703,-2.631230576069356,0.38078229551511256,0.0007620385184278669,-7.179513454437256,0.22783874561061984,-1.5093426704406738,13.890853140319484,0.15492930059882842,7.408056211949231,1.6688305502855776,-31.574766912832274,-9.114850088361703,13.890853140319484,13.890853140319484,0.07198981876047683,0.5992220119825081,0.07198981876047683,0.5992220119825081,2.0757659395347012,7.190664143790097,12.0,2.0757659395347012,7.190664143790097,12.0
His live performances often featured elaborate costumes.,Freddie Mercury,0.981231412244971,0.0,1.0,0.981231412244971,-3.6070432737469673,0.34100355251564557,0.0007620410620100829,-7.179510116577148,0.1869313540608452,-3.5851598978042603,36.85691573972992,0.13477800243339294,10.183209604196993,0.9561582883524846,-28.85634618997574,-10.20225903559922,-3.6070432737469673,0.34100355251564557,0.0007620410620100829,-7.179510116577148,0.1869313540608452,-3.5851598978042603,36.85691573972992,0.13477800243339294,10.183209604196993,0.9561582883524846,-28.85634618997574,-10.20225903559922,36.85691573972992,36.85691573972992,0.027131950135535886,1.045851939141852,0.027131950135535886,1.045851939141852,2.958115993137216,8.366815513134815,8.0,2.958115993137216,8.366815513134815,8.0
Freddie Mercury had a charismatic stage presence.,Freddie Mercury,0.9954396799807856,0.0,1.0,0.9954396799807856,-2.265330658701714,0.47048732662781734,0.00017895639633609627,-8.628368377685547,0.4493354046763553,-1.1212680041790009,9.634309742835327,0.1826595422020666,7.8155474143901715,0.8866425981764013,-18.122645269613713,-6.407322681591082,-2.3111378667720905,0.4977492965143109,0.00017895639633609627,-8.628368377685547,0.47481382558491514,-1.0887664407491684,10.08589453243511,0.19493742726541177,9.26931303568156,0.6027502130805413,-13.866827200632542,-5.661108498816031,9.634309742835327,10.08589453243511,0.10379570791188879,1.1278501642677061,0.09914836971416979,1.65906204311267,3.190041997264226,9.022801314141649,8.0,4.0638554572453875,9.954372258676019,6.0
Queen performed at Live Aid in 1985.,Freddie Mercury,0.9988984965008362,0.0,1.0,0.9988984965008362,-1.746054785652086,0.5568439380024144,0.0009200998981518827,-6.991028308868408,0.6084736706525662,-0.5051791071891785,5.731944260504088,0.15540618394609396,5.886917380647243,1.283727684508225,-17.46054785652086,-5.52151004209768,-2.004803842806723,0.5729167386814167,0.0009200998981518827,-6.991028308868408,0.8117473720437995,-0.22053435817360878,7.424637357881984,0.19261471158262045,7.022437541225111,0.5889775627812898,-16.038430742453784,-5.670441568789932,5.731944260504088,7.424637357881984,0.17446087305672026,0.7789814086490497,0.13468671287203024,1.6978575470307666,2.4633555062573853,7.789814086490496,10.0,4.802266339976851,13.582860376246133,8.0
The performance was at Wembley Stadium.,Freddie Mercury,0.9937415680805328,0.0004280468096592,1.0,0.9937415680805328,-2.956610556484318,0.38370288327287083,0.00019811482319834222,-8.526663780212402,0.06152367754285862,-2.7883331775665283,19.232673095843893,0.19655453906773798,8.577045500610842,0.7588804420669837,-26.609495008358863,-8.869831669452955,-2.122593178412899,0.5629095049093521,0.00019811482319834222,-8.526663780212402,0.6686428023026566,-0.5291074486449361,8.352769649480894,0.1981465041767149,9.444607445290604,0.5224093149207663,-12.735559070477393,-5.199270218623941,19.232673095843893,8.352769649480894,0.05199485245844979,1.3177306260209742,0.11972076831571044,1.91420782792066,3.9531918780629223,11.859575634188767,9.0,4.688832440046923,11.48524696752396,6.0
Queen's 1985 Live Aid performance is widely regarded as one of the greatest live performances.,Freddie Mercury,0.9992953226617778,0.0,1.0,0.9992953226617778,-1.5664870268113813,0.631635059936712,6.001715838381275e-06,-12.023465156555176,0.8798026756496355,-0.12805762887001038,4.7897921922190525,0.1482329551850748,8.992220797689697,2.3667446817411086,-29.763253509416245,-6.8281586462383,-1.925138516103228,0.5729604000677385,6.001715838381275e-06,-12.023465156555176,0.647448486659139,-0.43471604585647583,6.856098280146341,0.15455085235767774,10.741002739544042,1.9924044003377868,-28.87707774154842,-7.456029412010261,4.7897921922190525,6.856098280146341,0.2087773247500143,0.4225212832270292,0.1458555521142056,0.5019061390501159,1.8417275750817474,8.027904381313554,19.0,1.9438741179003631,7.528592085751739,15.0
Freddie Mercury won numerous awards.,Freddie Mercury,0.9976578970132304,0.0,1.0,0.9976578970132304,-3.1947255049211285,0.34807780397229376,0.002350554728979827,-6.053103923797607,0.07277853886753954,-3.575870394706726,24.403474139281418,0.1952143770595561,6.827926263321252,0.3953097798074515,-19.16835302952677,-7.825447355312114,-3.1947255049211285,0.34807780397229376,0.002350554728979827,-6.053103923797607,0.07277853886753954,-3.575870394706726,24.403474139281418,0.1952143770595561,6.827926263321252,0.3953097798074515,-19.16835302952677,-7.825447355312114,24.403474139281418,24.403474139281418,0.040977772029201984,2.529661675678964,0.040977772029201984,2.529661675678964,6.1963803272873275,15.177970054073782,6.0,6.1963803272873275,15.177970054073782,6.0
Freddie Mercury won a Grammy Award.,Freddie Mercury,0.0001573665123026,0.993090392372846,0.0,0.993090392372846,-1.752516785237406,0.431708460271361,0.005598054720229303,-5.185336112976074,0.2987348450195521,-1.20819890499115,5.769104015792246,0.14490667486358183,3.181604883001057,1.168911695806374,-12.267617496661842,-4.636723582204568,-1.8432364319451153,0.4538707294799958,0.005598054720229303,-5.185336112976074,0.4059750426586981,-1.1819565147161484,6.316949590721495,0.16561962410551342,3.6542619834098313,0.80798058317105,-11.059418591670692,-4.514988733573824,5.769104015792246,6.316949590721495,0.17333714165364625,0.855496615858694,0.1583042551849435,1.2376535040920646,2.26343129301946,5.988476311010858,7.0,3.0316195633931704,7.4259210245523875,6.0
Freddie Mercury had a significant legacy.,Freddie Mercury,0.994954067406162,0.0,1.0,0.994954067406162,-3.853647564537823,0.2743762782182107,3.834903166066758e-05,-10.168781280517578,0.018691542793435725,-3.9796841144561768,47.164786457927676,0.15028300756249524,10.820688015713303,0.626199648015161,-26.975532951764762,-10.195793096256812,-4.543942869268358,0.22864630411902906,3.834903166066758e-05,-10.168781280517578,0.008683536116869532,-4.746326446533203,94.06093992289817,0.14831404117206543,12.109558613568217,0.3423069683027854,-22.71971434634179,-10.160565141559488,47.16478645792768,94.06093992289816,0.021202258614952667,1.596934784568561,0.010631405563453872,2.9213544934774935,4.225092299956921,11.178543491979928,7.0,6.532347233790142,14.606772467387467,5.0
Freddie Mercury was inducted into the Rock and Roll Hall of Fame.,Freddie Mercury,0.9981114704203462,0.0,1.0,0.9981114704203462,-1.19740183363969,0.7000973874269478,0.0032105547092796593,-5.741311550140381,0.9866505937385839,-0.013451950158923864,3.3115019031089767,0.17865683496521886,3.968074059035522,0.756992215377214,-16.763625670955662,-4.480267415774609,-1.1790804888381292,0.6825775568823587,0.005547502441365389,-5.1944074630737305,0.991611279146997,-0.008424104191362858,3.2513831448515806,0.19529010839092223,3.3336363061924894,0.4512025157686277,-10.611724399543164,-3.537241466514388,3.3115019031089767,3.2513831448515806,0.30197778206352777,1.321017547719026,0.3075614147731113,2.216299699252542,4.942795065480891,18.494245668066366,14.0,6.648899097757626,19.946697293272877,9.0
Freddie Mercury was inducted posthumously.,Freddie Mercury,0.9982912981960056,0.0,1.0,0.9982912981960056,-3.3667756850417287,0.42408987632806383,0.00013104921850428056,-8.939937591552734,0.13995951820947314,-1.9664020538330078,28.984919718908372,0.20425493276158324,11.871993205919965,0.601008795982921,-30.30098116537556,-10.100327055125186,-3.4535735506963516,0.4475593777644876,0.00013104921850428056,-8.939937591552734,0.13995951820947314,-1.9664020538330078,31.613161931592195,0.2273513452466796,13.180540279908767,0.320745183755293,-24.175014854874462,-9.137296749612865,28.98491971890837,31.613161931592195,0.03450069931874429,1.6638691591269443,0.03163239419593341,3.1177397218937903,4.991607477380833,14.974822432142501,9.0,8.248763956758648,21.82417805325653,7.0
The induction occurred in 2001.,Freddie Mercury,0.992223265492655,0.0,1.0,0.992223265492655,-3.9930702657438815,0.3108518737585345,1.8746331904533974e-06,-13.187097549438477,0.17610769629970932,-1.9150062799453735,54.221107274435845,0.13038497749386782,19.99727426958375,1.161677442281566,-31.94456212595105,-11.29410825064747,-4.413569140558441,0.35866208638474634,1.8746331904533974e-06,-13.187097549438477,0.17610769629970932,-1.9150062799453735,82.5636194127424,0.1567734774076204,25.10528415553584,0.7397670111319663,-26.48141484335065,-10.81099233886227,54.221107274435845,82.5636194127424,0.018443002186188842,0.8608241527320809,0.01211187211889194,1.3517769580855383,2.4347783832240752,6.886593221856647,8.0,3.311163793361172,8.11066174851323,6.0
Mercury's impact on music extends beyond his own work with Queen.,Freddie Mercury,0.9952827125158236,0.0,1.0,0.9952827125158236,-2.3538500509726314,0.3708523207026818,0.00045551418932884504,-7.6940836906433105,0.2129961873287298,-1.5464810132980347,10.526017515710604,0.13570671964374703,6.242777500159201,2.2245771316895326,-30.600050662644207,-8.486927053535348,-2.6868389041417022,0.3166883585860536,0.00045551418932884504,-7.6940836906433105,0.19915079072034672,-1.6136929988861084,14.685181206545076,0.12395177635325018,6.611659679708364,1.83478646468984,-29.555227945558727,-8.911236517167707,10.526017515710604,14.685181206545076,0.09500269199699224,0.44952363564059256,0.06809585703677305,0.5450225512585979,1.620780517835148,5.843807263327704,13.0,1.8076353048070126,5.995248063844578,11.0
Mercury's impact on popular culture extends beyond his own work with Queen.,Freddie Mercury,0.9955189430299636,0.0,1.0,0.9955189430299636,-2.5385283241048455,0.30873408431190025,0.00045551549256725866,-7.694080829620361,0.13380643112417606,-2.015118718147278,12.661024328979735,0.13252833832349215,5.194031487956381,2.162905749715319,-35.53939653746784,-9.498303255421769,-2.8696856886769333,0.2504298911650588,0.00045551549256725866,-7.694080829620361,0.08912716610880861,-2.491902232170105,17.631475556415403,0.11384038367974252,5.245392387324868,1.774159233456187,-34.4362282641232,-9.940882829083465,12.661024328979735,17.631475556415403,0.07898255101770135,0.4623409966576767,0.0567167504954592,0.563647265218652,1.729921605352622,6.472773953207474,14.0,1.9525314018119106,6.763767182623824,12.0
Mercury had his own work with Queen.,Freddie Mercury,0.9902480922655176,0.0,1.0,0.9902480922655176,-4.592757999897003,0.06355133617480059,6.209258834985049e-05,-9.686883926391602,0.02978044466753888,-3.515002489089966,98.76645273687545,0.010861726694301108,7.036783346001737,0.9201935877071517,-36.742063999176025,-12.990281304303743,-4.952009836832683,0.07480830001055448,6.209258834985049e-05,-9.686883926391602,0.021337699807542028,-4.306795358657837,141.4589878891264,0.013974776150090525,8.865397217444878,0.710967800456507,-29.712059020996094,-12.129897301483055,98.76645273687544,141.4589878891264,0.010124895369727497,1.0867278509206983,0.007069186729822966,1.4065334595433263,3.073730530761237,8.693822807365587,8.0,3.4452892820327157,8.439200757259957,6.0
Freddie Mercury has inspired countless artists.,Freddie Mercury,0.9948334761332546,0.0,1.0,0.9948334761332546,-3.6253505693748593,0.2167459436833644,3.157268191908962e-05,-10.363218307495117,0.1062491329433181,-2.2419686317443848,37.53788048448366,0.10770753297041183,10.114575205203096,0.9565459353371812,-25.377453985624015,-9.591776021992294,-3.436605960596353,0.25143954795444284,3.157268191908962e-05,-10.363218307495117,0.12310432557639561,-2.1041853427886963,31.08128782949233,0.11723326522425313,11.550966048002953,0.9157033104622536,-20.619635763578117,-8.417931050468297,37.53788048448366,31.08128782949233,0.026639756616342564,1.045428100269436,0.03217369902707579,1.0920567705441544,2.7659427669116243,7.3179967018860514,7.0,2.674981857984829,6.552340623264927,6.0
Elton John has been inspired by Freddie Mercury.,Freddie Mercury,0.9925596243632786,0.0,1.0,0.9925596243632786,-2.3190009632497093,0.5151870412395582,5.482155420716364e-05,-9.811427116394043,0.5441731687448311,-1.0336909238249063,10.16551350983211,0.22351228737274279,9.0644517883937,0.6260950123647047,-23.190009632497095,-7.333324939993509,-2.57400611034661,0.5685531749856729,5.482155420716364e-05,-9.811427116394043,0.9560079043050155,-0.044989097863435745,13.11827256174948,0.23055223646727122,12.00783957901727,0.219772012165707,-18.01804277242627,-6.81018004113781,10.16551350983211,13.11827256174948,0.09837181358647525,1.5972016710739951,0.07622954892062693,4.550169924485219,5.0507951632209,15.972016710739952,10.0,12.03861804327344,31.851189471396534,7.0
Mercury was openly gay.,Freddie Mercury,0.0,0.9754564467692478,0.0,0.9754564467692478,-3.4432625941932202,0.28900701859660977,0.0004555159269808918,-7.694079875946045,0.013578860561854976,-4.299241065979004,31.28887472270849,0.14638626557406287,7.655189654161996,0.5005126252038241,-17.2163129709661,-7.699369224998312,-4.099814436398447,0.250826138748674,0.0004555159269808918,-7.694079875946045,0.013036858634161222,-4.340839624404907,60.32909167508659,0.17569393403776604,7.413685460187111,0.1395943809339168,-16.399257745593786,-8.199628872796893,31.28887472270849,60.32909167508659,0.031960241742865596,1.9979515993083476,0.016575750972444337,7.163612126145638,4.467555591807887,9.989757996541739,5.0,14.327224252291275,28.65444850458255,4.0
Freddie Mercury was in a long-term relationship.,Freddie Mercury,0.9984550263025442,0.0,1.0,0.9984550263025442,-2.150624914198286,0.4664018231206532,0.0014050789828321734,-6.567661762237549,0.5689546258258275,-0.5639545917510986,8.59022487369961,0.16047250469179494,6.004105332178503,1.1662977970707251,-19.355624227784574,-6.451874742594858,-2.110950554255396,0.49079475660981503,0.0014050789828321734,-6.567661762237549,0.48848405128507544,-1.072161503136158,8.256085413023479,0.19495049203122108,5.91639097053159,0.5651696111105935,-12.665703325532377,-5.170751730171058,8.59022487369961,8.256085413023479,0.11641138790925776,0.8574139490888186,0.12112277792361015,1.7693803423629548,2.5722418472664557,7.716725541799368,9.0,4.334078999700246,10.616282054177729,6.0
Jim Hutton was Freddie Mercury's partner.,Freddie Mercury,0.9967271227774714,0.0,1.0,0.9967271227774714,-2.515172930641307,0.3659460126354655,1.2609510020867327e-05,-11.281059265136719,0.2836831785388983,-1.259897232055664,12.368747529621572,0.10804248560350113,10.937422355706996,1.8036031777301167,-22.63655637577176,-7.545518791923921,-2.672082392964512,0.37622886689753643,1.2609510020867327e-05,-11.281059265136719,0.2880865188468889,-1.3251145482063293,14.47007021325695,0.12059616247796387,12.083014935871354,1.4461915263082068,-21.376659143716097,-7.557790319817534,12.368747529621572,14.47007021325695,0.0808489297404711,0.5544456853632996,0.06910816500972031,0.6914713451217414,1.6633370560898988,4.990011168269697,9.0,1.9557763085270676,5.531770760973931,8.0
Freddie Mercury stayed in a relationship with Jim Hutton until his death.,Freddie Mercury,0.9953724715561436,0.0,1.0,0.9953724715561436,-1.790999902844695,0.4995928956711283,1.434995264139047e-05,-11.151763916015625,0.42382500541982404,-0.9034157991409302,5.99544433208497,0.15297753678685025,7.89847972201849,2.277752456699795,-25.07399863982573,-6.701308016190265,-2.1085636096329172,0.4742744848331031,1.434995264139047e-05,-11.151763916015625,0.27020726286298974,-1.3085659742355347,8.236402095184452,0.17339195273527974,9.52359243649278,1.5192728687403072,-23.19419970596209,-6.9933143397498,5.99544433208497,8.236402095184452,0.1667933091544928,0.4390292707438835,0.12141223661053004,0.658209608409016,1.6426971138888282,6.146409790414369,14.0,2.1830343044994627,7.240305692499176,11.0
Freddie Mercury faced health issues in the late 1980s.,Freddie Mercury,0.9957842523183228,0.0,1.0,0.9957842523183228,-1.912257244445055,0.47289402607812037,1.5831623527647793e-05,-11.05350112915039,0.33231215789141083,-1.1016805171966553,6.768349387669179,0.15635607244208083,8.167758024541367,2.1280890839606053,-24.859344177785715,-6.894741546724122,-2.0152577318335303,0.5101226923336158,1.5831623527647793e-05,-11.05350112915039,0.49394094545503775,-0.7053393125534058,7.502660806565659,0.17502679675803004,9.573014487256092,1.437724911627199,-22.167835050168833,-6.683853752354481,6.768349387669179,7.502660806565659,0.14774650992778768,0.469905140502338,0.1332860468815129,0.695543349018146,1.6942670786852898,6.108766826530394,13.0,2.306856314120401,7.650976839199606,11.0
Freddie Mercury died in the late 1980s.,Freddie Mercury,0.0,0.9995843102929172,0.0,0.9995843102929172,-1.6821201161576689,0.41789449835877623,0.034514897358766915,-3.3663642406463623,0.13995865061947615,-1.9664082527160645,5.37694364035647,0.18851057182042236,1.8887427154201795,1.4224057712694569,-18.503321277734358,-5.578961277604029,-1.4015514174696162,0.49801172623214396,0.035758520197157716,-3.3309667110443115,0.25370751029441657,-1.3715732097625732,4.061496157663382,0.19498252558937174,1.8359947874901321,1.1038238545337395,-12.613962757226545,-4.204654252408848,5.37694364035647,4.061496157663382,0.18597926013107774,0.7030342678570042,0.24621468571702643,0.905941646298634,2.3317008812438984,7.733376946427046,11.0,2.717824938895902,8.153474816687707,9.0
