concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Napoleon established a new code of laws.,Napoleon,0.9949147668002372,0.0,1.0,0.9949147668002372,-2.7893709043273702,0.3185220642210126,0.00011219971527452955,-9.095230102539062,0.2316820576958723,-1.5221115350723267,16.270780703708958,0.11355885620226819,8.183852893690226,1.3943433021507334,-22.314967234618962,-7.889532326777343,-3.55770750840505,0.19557996103886885,0.00011219971527452955,-9.095230102539062,0.08430230291090801,-3.046865940093994,35.082678141033995,0.0599927516970668,8.474774142217566,1.018895829669859,-21.346245050430298,-8.714568049660867
Napoleon's power began to decline in the early 1810s.,Napoleon,0.9978323437673804,0.0,1.0,0.9978323437673804,-1.7592342525853641,0.4369477602995622,0.0035549465033309015,-5.639415264129639,0.28044707067620944,-1.3159425258636475,5.807988239177052,0.15806704193080082,3.2768325669895333,2.180236261459318,-24.6292795361951,-6.582451836251762,-2.0231248286806722,0.4078918493780449,0.0035549465033309015,-5.639415264129639,0.15394426163368413,-1.8711646795272827,7.5619177501759305,0.1729985193492709,3.736109128102513,1.443255191607561,-22.254373115487397,-6.70994596078584
Napoleon faced opposition from European powers.,Napoleon,0.9939976833123094,0.0,1.0,0.9939976833123094,-2.823980767812048,0.25716554100593253,8.416202704679888e-05,-9.382766723632812,0.15394374779013204,-1.8711680173873901,16.843768523128837,0.08422290927573374,8.157098934520834,1.3831156676105567,-19.767865374684334,-7.471550818859914,-3.2708001335461936,0.15557678093373742,8.416202704679888e-05,-9.382766723632812,0.11089574083786657,-2.2808286547660828,26.332400353206378,0.0260181276106472,8.119082604442184,1.2591218734553644,-19.62480080127716,-8.01179137781525
Napoleon faced internal dissent.,Napoleon,0.9671968504939272,0.0057511623314577,1.0,0.9671968504939272,-5.3950553178787235,0.03701706689281701,8.416266915455722e-05,-9.382759094238281,0.004891528189293648,-5.320250511169434,220.31433408102663,0.0034990246430957905,6.591680580091044,0.4151255039632208,-26.975276589393616,-12.063710433148561,-5.3950553178787235,0.03701706689281701,8.416266915455722e-05,-9.382759094238281,0.004891528189293648,-5.320250511169434,220.31433408102663,0.0034990246430957905,6.591680580091044,0.4151255039632208,-26.975276589393616,-12.063710433148561
Napoleon was defeated at the Battle of Leipzig.,Napoleon,0.999487132961284,0.0,1.0,0.999487132961284,-1.4156556471975312,0.45785678191284795,0.02708644845728864,-3.6087217330932617,0.559765602303282,-0.5802371501922607,4.119186313765454,0.13799387361269502,1.7732271255828291,1.621726684902265,-12.740900824777782,-4.246966941592594,-2.2590213045477867,0.25269910441339277,0.02708644845728864,-3.6087217330932617,0.061449676062033026,-2.789536714553833,9.573714829037824,0.13086954951970525,1.5536849899003458,0.7354811821688502,-11.295106522738934,-5.0513251995891055
The Battle of Leipzig occurred in 1813.,Napoleon,0.99892834456169,0.0,1.0,0.99892834456169,-2.099181448854506,0.3860813358158931,0.007343298630787335,-4.913967132568359,0.2606237015074483,-1.6610968112945557,8.159488219858106,0.14162585696085842,3.6618695137838886,1.5121171853250617,-20.99181448854506,-6.638194600352495,-2.274483806320599,0.3439989916597717,0.007343298630787335,-4.913967132568359,0.08215493454244599,-2.499148368835449,9.722898818059685,0.12666515602354741,3.679809847837511,1.0893708972024516,-15.921386644244194,-6.017718512567905
Napoleon was forced to abdicate.,Napoleon,0.9963893524209836,0.0,1.0,0.9963893524209836,-1.9448459229934087,0.559618198021187,0.00032351644688792124,-8.036260604858398,0.7230902517362758,-0.33099259436130524,6.992554380180725,0.16652453947969237,7.700027641679778,0.9103896288387732,-15.55876738394727,-5.500854962046597,-2.4954777245147852,0.49449543441945837,0.00032351644688792124,-8.036260604858398,0.48044902698261827,-1.0428285598754883,12.127525751288585,0.20060199417186006,9.0459604441241,0.5038230416629079,-14.972866347088711,-6.112647089542873
Napoleon abdicated in 1814.,Napoleon,0.994819793088757,0.0,1.0,0.994819793088757,-1.7082999579401479,0.4854805124781941,0.0007800327439575407,-7.156174659729004,0.4636117550441825,-0.768707811832428,5.519569995783701,0.15219667256680092,4.739204410744398,1.4362160380425906,-15.374699621461332,-5.124899873820444,-1.662533406051807,0.5304621119208969,0.0007800327439575407,-7.156174659729004,0.6112275540065506,-0.5223338603973389,5.272651706143135,0.15301115804183713,5.312753766641714,1.1756098350773982,-13.300267248414457,-4.702354581473602
He was exiled to the island of Elba.,Napoleon,0.9896727005703873,0.0,1.0,0.9896727005703873,-1.2781291445479093,0.6289124874417339,0.0075967595847287826,-4.880033493041992,0.855896741094242,-0.15560553967952728,3.58991722290566,0.16581066912350323,3.3655223274229584,1.0763161704658144,-14.059420590027003,-4.2390748060833365,-1.8114277239115577,0.561423917737118,0.0075967595847287826,-4.880033493041992,0.9267795561165749,-0.07603954523801804,6.1191776948592995,0.22038344087191813,4.439133507080469,0.3459540857854724,-12.679994067380903,-4.792587275437751
He escaped from the island of Elba.,Napoleon,0.9990004404927472,0.0,1.0,0.9990004404927472,-1.9932403151971003,0.538333475094891,0.0004892939376159354,-7.622547149658203,0.8190357962235434,-0.19962748885154724,7.339276844294684,0.200901198479019,6.47960857633877,0.7225887772292575,-17.939162836773903,-5.979720945591301,-2.6120477656198395,0.4765938890709396,0.0004892939376159354,-7.622547149658203,0.4268247212985883,-1.7815673798322678,13.626927052849576,0.21625444621977066,8.099347752090418,0.34028612233187583,-15.672286593719036,-6.398184209545516
He regained power after his escape.,Napoleon,0.996832658841872,0.0,1.0,0.996832658841872,-3.765377960034779,0.2163850963446823,2.438300967712105e-05,-10.621623992919922,0.14722806409362935,-1.9157724380493164,43.18002309906591,0.053198144643151354,12.235947562725624,1.3384866537112192,-26.357645720243454,-9.96225367441573,-3.765377960034779,0.2163850963446823,2.438300967712105e-05,-10.621623992919922,0.14722806409362935,-1.9157724380493164,43.18002309906591,0.053198144643151354,12.235947562725624,1.3384866537112192,-26.357645720243454,-9.96225367441573
His return to power was brief.,Napoleon,0.9872154219920364,0.0,1.0,0.9872154219920364,-3.82189664883273,0.25286815617086833,0.0002301056058649536,-8.376972198486328,0.03527915950959476,-3.3444628715515137,45.69078556669066,0.09792454207489139,9.855835277117547,0.9796181073498627,-26.75327654182911,-10.111788069402559,-5.011087718605995,0.1784239640323691,0.0002301056058649536,-8.376972198486328,0.003297684381079408,-5.714534759521484,150.06787903037156,0.11384824846326969,8.827888375443127,0.2789001831598549,-25.055438593029976,-11.205132780017342
His brief period of regained power is known in history.,Napoleon,0.9990814597166334,2.427850905402652e-05,1.0,0.9990814597166334,-4.674826868555763,0.22625952048645034,1.9856290828995968e-06,-13.1295747756958,0.010185170289915491,-4.586822509765625,107.21400336986297,0.10688303527673289,15.822206461136064,1.1540014327024744,-51.42309555411339,-15.504646682871547,-5.2287923619151115,0.2126590673203297,1.9856290828995968e-06,-13.1295747756958,0.014421235016805272,-4.538987874984741,186.56736157019495,0.09824946716708975,19.014166514556386,0.8637336919549221,-41.83033889532089,-14.789258146106398
